Time, fixType, gnssFixOk, headVehValid, invalid_llh, latitude, longitude, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError, index,Lat,Lon
4/13/2025 14:39,3,1,0,0,334926037,-820060696,31,610,28443244,0,11.45,280.36,281.99,-0.01,-2.44,-5.36,4,33.4926037,-82.0060696
4/13/2025 14:39,3,1,0,0,334926050,-820060759,31,610,28520864,0,10.85,280.16,281.99,-0.01,-3.22,-5.36,4,33.492605,-82.0060759
4/13/2025 14:39,3,1,0,0,334926064,-820060822,31,603,28522106,0,10.24,279.88,281.99,-0.01,-3.23,-5.36,4,33.4926064,-82.0060822
4/13/2025 14:39,3,1,0,0,334926078,-820060885,31,601,28503486,0,9.64,279.56,281.99,-0.01,-3.05,-5.36,4,33.4926078,-82.0060885
4/13/2025 14:39,3,1,0,0,334926092,-820060948,31,601,28458860,0,9.04,279.2,284.76,-0.03,0.17,-8.13,4,33.4926092,-82.0060948
4/13/2025 14:39,3,1,0,0,334926105,-820061011,31,597,28450358,0,8.44,278.87,279.95,-0.01,-4.56,-8.13,4,33.4926105,-82.0061011
4/13/2025 14:39,3,1,0,0,334926114,-820061072,31,553,27913192,0,7.87,278.78,279.26,0,0.13,-8.13,4,33.4926114,-82.0061072
4/13/2025 14:39,3,1,0,0,334926121,-820061133,31,582,27805674,0,7.29,278.86,278.82,0,0.77,-8.13,4,33.4926121,-82.0061133
4/13/2025 14:39,3,1,0,0,334926127,-820061196,31,602,27694336,0,6.71,279.06,278.82,0,1.88,-8.13,4,33.4926127,-82.0061196
4/13/2025 14:39,3,1,0,0,334926133,-820061260,31,606,27664780,0,6.11,279.32,278.82,0,2.17,-8.13,4,33.4926133,-82.006126
4/13/2025 14:39,3,1,0,0,334926138,-820061324,31,609,27611264,0,5.52,279.75,278.82,0.01,2.71,-8.13,4,33.4926138,-82.0061324
4/13/2025 14:39,3,1,0,0,334926144,-820061389,31,617,27662660,0,4.91,280.18,278.82,0.01,2.2,-8.13,4,33.4926144,-82.0061389
4/13/2025 14:39,3,1,0,0,334926150,-820061453,31,613,27634800,0,4.31,280.7,278.82,0.01,2.47,-8.13,4,33.492615,-82.0061453
4/13/2025 14:39,3,1,0,0,334926156,-820061518,31,612,27636574,0,3.71,281.41,278.82,0.01,2.46,-8.13,4,33.4926156,-82.0061518
4/13/2025 14:39,3,1,0,0,334926162,-820061584,31,608,27560470,0,3.1,282.45,277.78,0.03,2.18,-7.09,4,33.4926162,-82.0061584
4/13/2025 14:39,3,1,0,0,334926167,-820061650,31,607,27540438,0,2.49,284.23,281.97,0.01,6.56,-7.09,4,33.4926167,-82.006165
4/13/2025 14:39,3,1,0,0,334926174,-820061711,31,549,27897714,0,1.92,286.13,282.78,0.02,3.8,-7.09,4,33.4926174,-82.0061711
4/13/2025 14:39,3,1,0,0,334926182,-820061773,31,589,28121290,0,18.07,282.33,278.66,0.02,-2.55,-2.91,5,33.4926182,-82.0061773
4/13/2025 14:39,3,1,0,0,334926189,-820061824,31,431,28051458,0,17.59,282.41,279.85,0.01,-0.66,-2.91,5,33.4926189,-82.0061824
4/13/2025 14:39,3,1,0,0,334926197,-820061871,31,453,28126820,0,17.15,282.44,279.97,0.01,-1.29,-2.91,5,33.4926197,-82.0061871
4/13/2025 14:39,3,1,0,0,334926217,-820061985,31,583,28237742,0,16.06,282.48,279.97,0.01,-2.4,-2.91,5,33.4926217,-82.0061985
4/13/2025 14:39,3,1,0,0,334926228,-820062046,31,599,28206338,0,15.49,282.49,279.97,0.01,-2.09,-2.91,5,33.4926228,-82.0062046
4/13/2025 14:39,3,1,0,0,334926239,-820062109,31,606,28281516,0,14.89,282.51,279.97,0.01,-2.84,-2.91,5,33.4926239,-82.0062109
4/13/2025 14:39,3,1,0,0,334926251,-820062171,31,608,28241592,0,14.3,282.49,279.97,0.01,-2.44,-2.91,5,33.4926251,-82.0062171
4/13/2025 14:39,3,1,0,0,334926262,-820062234,31,612,28301154,0,13.7,282.52,279.97,0.01,-3.04,-2.91,5,33.4926262,-82.0062234
4/13/2025 14:39,3,1,0,0,334926273,-820062298,31,606,28251802,0,13.1,282.56,279.97,0.01,-2.54,-2.91,5,33.4926273,-82.0062298
4/13/2025 14:39,3,1,0,0,334926285,-820062362,31,604,28284166,0,12.49,282.55,279.97,0.01,-2.87,-2.91,5,33.4926285,-82.0062362
4/13/2025 14:40,3,1,0,0,334926296,-820062426,31,604,28213618,0,11.88,282.6,282.25,0,0.11,-5.19,5,33.4926296,-82.0062426
4/13/2025 14:40,3,1,0,0,334926307,-820062490,31,606,28265348,0,11.27,282.65,282.25,0,-0.41,-5.19,5,33.4926307,-82.006249
4/13/2025 14:40,3,1,0,0,334926318,-820062555,31,608,28232218,0,10.66,282.72,282.25,0,-0.07,-5.19,5,33.4926318,-82.0062555
4/13/2025 14:40,3,1,0,0,334926330,-820062619,31,610,28201632,0,10.05,282.72,282.25,0,0.23,-5.19,5,33.492633,-82.0062619
4/13/2025 14:40,3,1,0,0,334926342,-820062683,31,611,28205032,0,9.44,282.72,282.25,0,0.2,-5.19,5,33.4926342,-82.0062683
4/13/2025 14:40,3,1,0,0,334926354,-820062747,31,615,28216314,0,8.83,282.73,282.25,0,0.08,-5.19,5,33.4926354,-82.0062747
4/13/2025 14:40,3,1,0,0,334926366,-820062810,31,613,28193204,0,8.23,282.72,282.25,0,0.32,-5.19,5,33.4926366,-82.006281
4/13/2025 14:40,3,1,0,0,334926378,-820062873,31,612,28208002,0,7.64,282.71,282.25,0,0.17,-5.19,5,33.4926378,-82.0062873
4/13/2025 14:40,3,1,0,0,334926390,-820062935,31,607,28267790,0,7.05,282.68,282.25,0,-0.43,-5.19,5,33.492639,-82.0062935
4/13/2025 14:40,3,1,0,0,334926402,-820062998,31,612,28269628,0,6.45,282.66,282.25,0,-0.45,-5.19,5,33.4926402,-82.0062998
4/13/2025 14:40,3,1,0,0,334926413,-820063061,31,609,28299810,0,5.85,282.74,282.27,0,-0.73,-5.21,5,33.4926413,-82.0063061
4/13/2025 14:40,3,1,0,0,334926424,-820063125,31,613,28327056,0,5.24,282.87,282.27,0,-1,-5.21,5,33.4926424,-82.0063125
4/13/2025 14:40,3,1,0,0,334926435,-820063188,31,607,28273396,0,4.65,283.01,282.27,0,-0.46,-5.21,5,33.4926435,-82.0063188
4/13/2025 14:40,3,1,0,0,334926447,-820063252,31,606,28316336,0,4.04,283.06,282.27,0,-0.89,-5.21,5,33.4926447,-82.0063252
4/13/2025 14:40,3,1,0,0,334926459,-820063316,31,609,28313836,0,3.43,283.12,282.27,0,-0.87,-5.21,5,33.4926459,-82.0063316
4/13/2025 14:40,3,1,0,0,334926471,-820063380,31,609,28284046,0,2.82,283.22,282.27,0.01,-0.57,-5.21,5,33.4926471,-82.006338
4/13/2025 14:40,3,1,0,0,334926484,-820063444,31,612,28265620,0,2.21,283.09,282.27,0,-0.38,-5.21,5,33.4926484,-82.0063444
4/13/2025 14:40,3,1,0,0,334926496,-820063508,31,615,28261414,0,1.6,283.25,282.27,0.01,-0.34,-5.21,5,33.4926496,-82.0063508
4/13/2025 14:40,3,1,0,0,334926507,-820063563,31,488,28223014,0,18.81,281.19,282.93,-0.01,0.7,-5.86,6,33.4926507,-82.0063563
4/13/2025 14:40,3,1,0,0,334926516,-820063610,31,444,28167954,0,18.36,281.14,282.93,-0.01,1.25,-5.86,6,33.4926516,-82.006361
4/13/2025 14:40,3,1,0,0,334926527,-820063664,31,547,28214804,0,17.84,281.07,282.93,-0.01,0.78,-5.86,6,33.4926527,-82.0063664
4/13/2025 14:40,3,1,0,0,334926538,-820063724,31,579,28265782,0,17.27,281.02,282.93,-0.01,0.27,-5.86,6,33.4926538,-82.0063724
4/13/2025 14:40,3,1,0,0,334926549,-820063786,31,591,28280084,0,16.69,280.99,282.93,-0.01,0.13,-5.86,6,33.4926549,-82.0063786
4/13/2025 14:40,3,1,0,0,334926560,-820063850,31,603,28286710,0,16.08,280.96,282.93,-0.01,0.06,-5.86,6,33.492656,-82.006385
4/13/2025 14:40,3,1,0,0,334926572,-820063914,31,607,28314534,0,15.47,280.9,282.93,-0.01,-0.22,-5.86,6,33.4926572,-82.0063914
4/13/2025 14:40,3,1,0,0,334926584,-820063979,31,609,28306050,0,14.86,280.83,282.93,-0.01,-0.13,-5.86,6,33.4926584,-82.0063979
4/13/2025 14:40,3,1,0,0,334926595,-820064045,31,608,28265426,0,14.23,280.81,282.93,-0.01,0.27,-5.86,6,33.4926595,-82.0064045
4/13/2025 14:40,3,1,0,0,334926608,-820064110,31,614,28312188,0,13.61,280.69,282.93,-0.01,-0.19,-5.86,6,33.4926608,-82.006411
4/13/2025 14:40,3,1,0,0,334926621,-820064176,31,618,28306746,0,12.98,280.56,282.64,-0.01,-0.43,-5.57,6,33.4926621,-82.0064176
4/13/2025 14:40,3,1,0,0,334926635,-820064241,31,618,28340204,0,12.36,280.37,282.64,-0.01,-0.77,-5.57,6,33.4926635,-82.0064241
4/13/2025 14:40,3,1,0,0,334926648,-820064306,31,617,28339602,0,11.74,280.2,282.64,-0.01,-0.76,-5.57,6,33.4926648,-82.0064306
4/13/2025 14:40,3,1,0,0,334926660,-820064370,31,615,28295148,0,11.14,280.07,282.64,-0.01,-0.31,-5.57,6,33.492666,-82.006437
4/13/2025 14:40,3,1,0,0,334926673,-820064434,31,617,28309634,0,10.53,279.86,282.64,-0.02,-0.46,-5.57,6,33.4926673,-82.0064434
4/13/2025 14:40,3,1,0,0,334926685,-820064497,31,623,28323842,0,9.93,279.68,282.64,-0.02,-0.6,-5.57,6,33.4926685,-82.0064497
4/13/2025 14:40,3,1,0,0,334926697,-820064561,31,616,28359736,0,9.32,279.48,282.64,-0.02,-0.96,-5.57,6,33.4926697,-82.0064561
4/13/2025 14:40,3,1,0,0,334926709,-820064625,31,614,28306564,0,8.71,279.26,282.64,-0.02,-0.43,-5.57,6,33.4926709,-82.0064625
4/13/2025 14:40,3,1,0,0,334926722,-820064689,31,616,28320804,0,8.1,278.92,282.64,-0.02,-0.57,-5.57,6,33.4926722,-82.0064689
4/13/2025 14:40,3,1,0,0,334926734,-820064750,31,571,28394116,0,7.52,278.59,280.57,-0.01,-3.37,-5.57,6,33.4926734,-82.006475
4/13/2025 14:40,3,1,0,0,334926744,-820064813,31,603,28022676,0,6.93,278.4,281.19,-0.02,0.96,-6.44,6,33.4926744,-82.0064813
4/13/2025 14:40,3,1,0,0,334926755,-820064878,31,609,28026916,0,6.31,278.1,281.19,-0.02,0.92,-6.44,6,33.4926755,-82.0064878
4/13/2025 14:40,3,1,0,0,334926765,-820064943,31,616,28004412,0,5.7,277.85,281.19,-0.02,1.15,-6.44,6,33.4926765,-82.0064943
4/13/2025 14:40,3,1,0,0,334926775,-820065008,31,620,27982184,0,5.09,277.53,281.19,-0.02,1.37,-6.44,6,33.4926775,-82.0065008
4/13/2025 14:40,3,1,0,0,334926785,-820065071,31,588,28057666,0,4.5,277.11,279.38,-0.01,-1.2,-6.44,6,33.4926785,-82.0065071
4/13/2025 14:40,3,1,0,0,334926793,-820065135,31,610,27672908,0,3.9,276.89,279.32,-0.01,2.59,-6.44,6,33.4926793,-82.0065135
4/13/2025 14:40,3,1,0,0,334926800,-820065200,31,618,27773544,0,3.29,276.8,279.32,-0.01,1.58,-6.44,6,33.49268,-82.00652
4/13/2025 14:40,3,1,0,0,334926807,-820065266,31,623,27768418,0,2.67,276.7,279.32,-0.01,1.63,-6.44,6,33.4926807,-82.0065266
4/13/2025 14:40,3,1,0,0,334926814,-820065333,31,625,27718548,0,2.04,276.56,279.32,-0.02,2.13,-6.44,6,33.4926814,-82.0065333
4/13/2025 14:40,3,1,0,0,334926821,-820065399,31,622,27725008,0,1.43,276.26,279.32,-0.02,2.06,-6.44,6,33.4926821,-82.0065399
4/13/2025 14:40,3,1,0,0,334926827,-820065462,31,568,27694840,0,19.39,282.49,277.87,0.03,0.92,-5.12,7,33.4926827,-82.0065462
4/13/2025 14:40,3,1,0,0,334926833,-820065511,31,418,28108406,0,18.93,282.59,281.75,0,0.66,-5.12,7,33.4926833,-82.0065511
4/13/2025 14:40,3,1,0,0,334926839,-820065560,31,495,28040620,0,18.47,282.69,283.18,0,2.78,-5.12,7,33.4926839,-82.006556
4/13/2025 14:40,3,1,0,0,334926849,-820065618,31,567,28218180,0,17.93,282.73,283.37,0,1.19,-5.12,7,33.4926849,-82.0065618
4/13/2025 14:40,3,1,0,0,334926860,-820065680,31,600,28217244,0,17.34,282.75,283.37,0,1.2,-5.12,7,33.492686,-82.006568
4/13/2025 14:40,3,1,0,0,334926871,-820065743,31,613,28262754,0,16.74,282.78,283.37,0,0.74,-5.12,7,33.4926871,-82.0065743
4/13/2025 14:40,3,1,0,0,334926884,-820065807,31,618,28243070,0,16.13,282.75,283.37,0,0.94,-5.12,7,33.4926884,-82.0065807
4/13/2025 14:40,3,1,0,0,334926896,-820065871,31,625,28267076,0,15.52,282.75,283.37,0,0.7,-5.12,7,33.4926896,-82.0065871
4/13/2025 14:40,3,1,0,0,334926908,-820065937,31,623,28258174,0,14.89,282.77,283.37,0,0.79,-5.12,7,33.4926908,-82.0065937
4/13/2025 14:40,3,1,0,0,334926920,-820066002,31,622,28259182,0,14.28,282.78,283.37,0,0.78,-5.12,7,33.492692,-82.0066002
4/13/2025 14:40,3,1,0,0,334926932,-820066067,31,616,28305512,0,13.66,282.8,282.3,0,-0.75,-4.05,7,33.4926932,-82.0066067
4/13/2025 14:40,3,1,0,0,334926944,-820066133,31,619,28336630,0,13.03,282.82,282.3,0,-1.07,-4.05,7,33.4926944,-82.0066133
4/13/2025 14:41,3,1,0,0,334926956,-820066198,31,617,28347242,0,12.42,282.84,282.3,0,-1.17,-4.05,7,33.4926956,-82.0066198
4/13/2025 14:41,3,1,0,0,334926969,-820066264,31,620,28357770,0,11.79,282.81,282.3,0,-1.28,-4.05,7,33.4926969,-82.0066264
4/13/2025 14:41,3,1,0,0,334926982,-820066331,31,620,28354312,0,11.15,282.8,282.3,0,-1.24,-4.05,7,33.4926982,-82.0066331
4/13/2025 14:41,3,1,0,0,334926994,-820066396,31,615,28440010,0,10.53,282.82,282.3,0,-2.1,-4.05,7,33.4926994,-82.0066396
4/13/2025 14:41,3,1,0,0,334927006,-820066461,31,626,28394798,0,9.91,282.84,282.3,0,-1.65,-4.05,7,33.4927006,-82.0066461
4/13/2025 14:41,3,1,0,0,334927019,-820066526,31,628,28358602,0,9.29,282.79,282.3,0,-1.29,-4.05,7,33.4927019,-82.0066526
4/13/2025 14:41,3,1,0,0,334927031,-820066591,31,625,28381904,0,8.68,282.81,282.3,0,-1.52,-4.05,7,33.4927031,-82.0066591
4/13/2025 14:41,3,1,0,0,334927044,-820066656,31,628,28354462,0,8.06,282.76,282.3,0,-1.24,-4.05,7,33.4927044,-82.0066656
4/13/2025 14:41,3,1,0,0,334927056,-820066721,31,628,28349212,0,7.44,282.79,283.63,0,0.14,-5.38,7,33.4927056,-82.0066721
4/13/2025 14:41,3,1,0,0,334927068,-820066786,31,621,28369634,0,6.82,282.81,283.63,0,-0.07,-5.38,7,33.4927068,-82.0066786
4/13/2025 14:41,3,1,0,0,334927081,-820066852,31,619,28413834,0,6.19,282.77,283.63,0,-0.51,-5.38,7,33.4927081,-82.0066852
4/13/2025 14:41,3,1,0,0,334927095,-820066918,31,620,28481742,0,5.56,282.59,283.63,-0.01,-1.19,-5.38,7,33.4927095,-82.0066918
4/13/2025 14:41,3,1,0,0,334927109,-820066983,31,618,28478658,0,4.94,282.36,283.63,-0.01,-1.16,-5.38,7,33.4927109,-82.0066983
4/13/2025 14:41,3,1,0,0,334927123,-820067048,31,616,28493872,0,4.32,282.05,283.63,-0.01,-1.31,-5.38,7,33.4927123,-82.0067048
4/13/2025 14:41,3,1,0,0,334927137,-820067114,31,622,28513548,0,3.68,281.67,283.63,-0.01,-1.5,-5.38,7,33.4927137,-82.0067114
4/13/2025 14:41,3,1,0,0,334927152,-820067179,31,622,28578774,0,3.06,280.89,283.63,-0.02,-2.16,-5.38,7,33.4927152,-82.0067179
4/13/2025 14:41,3,1,0,0,334927168,-820067244,31,629,28583664,0,2.44,279.46,283.63,-0.02,-2.21,-5.38,7,33.4927168,-82.0067244
4/13/2025 14:41,3,1,0,0,334927183,-820067309,31,629,28599626,0,1.81,277.4,280.76,-0.02,-5.24,-5.38,7,33.4927183,-82.0067309
4/13/2025 14:41,3,1,0,0,334927196,-820067371,31,607,28278548,0,19.42,282.43,281.46,0.01,-1.32,-6.9,8,33.4927196,-82.0067371
4/13/2025 14:41,3,1,0,0,334927205,-820067421,31,434,28099630,0,18.95,282.44,281.02,0.01,0.03,-6.9,8,33.4927205,-82.0067421
4/13/2025 14:41,3,1,0,0,334927214,-820067471,31,517,28164708,0,18.48,282.45,281.02,0.01,-0.62,-6.9,8,33.4927214,-82.0067471
4/13/2025 14:41,3,1,0,0,334927225,-820067528,31,578,28184694,0,17.93,282.43,281.02,0.01,-0.82,-6.9,8,33.4927225,-82.0067528
4/13/2025 14:41,3,1,0,0,334927237,-820067591,31,599,28237248,0,17.33,282.41,281.02,0.01,-1.35,-6.9,8,33.4927237,-82.0067591
4/13/2025 14:41,3,1,0,0,334927249,-820067654,31,606,28304358,0,16.73,282.4,281.02,0.01,-2.02,-6.9,8,33.4927249,-82.0067654
4/13/2025 14:41,3,1,0,0,334927262,-820067718,31,611,28398552,0,16.12,282.35,281.02,0.01,-2.96,-6.9,8,33.4927262,-82.0067718
4/13/2025 14:41,3,1,0,0,334927275,-820067783,31,617,28384558,0,15.5,282.3,281.02,0.01,-2.82,-6.9,8,33.4927275,-82.0067783
4/13/2025 14:41,3,1,0,0,334927288,-820067848,31,619,28376092,0,14.88,282.25,281.02,0.01,-2.74,-6.9,8,33.4927288,-82.0067848
4/13/2025 14:41,3,1,0,0,334927301,-820067913,31,619,28426172,0,14.26,282.2,281.02,0.01,-3.24,-6.9,8,33.4927301,-82.0067913
4/13/2025 14:41,3,1,0,0,334927314,-820067977,31,625,28412784,0,13.65,282.13,282.81,0,-1.32,-8.69,8,33.4927314,-82.0067977
4/13/2025 14:41,3,1,0,0,334927327,-820068042,31,632,28432800,0,13.03,282.07,282.81,0,-1.52,-8.69,8,33.4927327,-82.0068042
4/13/2025 14:41,3,1,0,0,334927341,-820068106,31,633,28450124,0,12.42,281.94,282.81,0,-1.69,-8.69,8,33.4927341,-82.0068106
4/13/2025 14:41,3,1,0,0,334927355,-820068171,31,635,28456682,0,11.8,281.8,282.81,-0.01,-1.76,-8.69,8,33.4927355,-82.0068171
4/13/2025 14:41,3,1,0,0,334927369,-820068237,31,635,28469548,0,11.17,281.67,282.81,-0.01,-1.88,-8.69,8,33.4927369,-82.0068237
4/13/2025 14:41,3,1,0,0,334927384,-820068303,31,639,28543658,0,10.53,281.45,282.81,-0.01,-2.63,-8.69,8,33.4927384,-82.0068303
4/13/2025 14:41,3,1,0,0,334927399,-820068369,31,631,28489896,0,9.9,281.21,282.81,-0.01,-2.09,-8.69,8,33.4927399,-82.0068369
4/13/2025 14:41,3,1,0,0,334927413,-820068435,31,636,28535512,0,9.27,281,282.81,-0.01,-2.54,-8.69,8,33.4927413,-82.0068435
4/13/2025 14:41,3,1,0,0,334927429,-820068501,31,636,28608382,0,8.64,280.61,282.81,-0.01,-3.27,-8.69,8,33.4927429,-82.0068501
4/13/2025 14:41,3,1,0,0,334927445,-820068568,31,642,28655966,0,7.99,280.18,282.81,-0.01,-3.75,-8.69,8,33.4927445,-82.0068568
4/13/2025 14:41,3,1,0,0,334927462,-820068635,31,643,28696606,0,7.35,279.59,285.06,-0.03,-1.91,-10.93,8,33.4927462,-82.0068635
4/13/2025 14:41,3,1,0,0,334927480,-820068702,31,637,28698814,0,6.7,278.78,280.37,-0.01,-6.62,-10.93,8,33.492748,-82.0068702
4/13/2025 14:41,3,1,0,0,334927505,-820068829,31,623,28178984,0,5.5,277.79,279.87,-0.01,-1.92,-10.93,8,33.4927505,-82.0068829
4/13/2025 14:41,3,1,0,0,334927517,-820068895,31,628,28128530,0,4.87,277.21,279.74,-0.01,-1.54,-10.93,8,33.4927517,-82.0068895
4/13/2025 14:41,3,1,0,0,334927528,-820068962,31,642,28187160,0,4.24,276.63,279.74,-0.02,-2.13,-10.93,8,33.4927528,-82.0068962
4/13/2025 14:41,3,1,0,0,334927541,-820069029,31,645,28237798,0,3.61,275.49,279.74,-0.02,-2.64,-10.93,8,33.4927541,-82.0069029
4/13/2025 14:41,3,1,0,0,334927550,-820069094,31,617,27963734,0,3,274.68,277.12,-0.01,-2.52,-10.93,8,33.492755,-82.0069094
4/13/2025 14:41,3,1,0,0,334927559,-820069160,31,628,28007312,0,2.38,273.48,277.12,-0.02,-2.96,-10.93,8,33.4927559,-82.006916
4/13/2025 14:41,3,1,0,0,334927567,-820069225,31,599,27787098,0,1.77,271.8,275.24,-0.02,-2.63,-10.93,8,33.4927567,-82.0069225
4/13/2025 14:41,3,1,0,0,334927572,-820069279,31,472,27753204,0,17.25,280.25,277.57,0.01,0.04,-13.69,9,33.4927572,-82.0069279
4/13/2025 14:41,3,1,0,0,334927577,-820069332,31,501,27722596,0,16.76,280.36,277.44,0.02,0.22,-13.69,9,33.4927577,-82.0069332
4/13/2025 14:41,3,1,0,0,334927582,-820069390,31,579,27775746,0,16.22,280.51,277.44,0.02,-0.31,-13.69,9,33.4927582,-82.006939
4/13/2025 14:41,3,1,0,0,334927589,-820069454,31,608,27755370,0,15.62,280.63,277.44,0.02,-0.11,-13.69,9,33.4927589,-82.0069454
4/13/2025 14:41,3,1,0,0,334927597,-820069520,31,631,27833042,0,15,280.73,277.44,0.02,-0.89,-13.69,9,33.4927597,-82.006952
4/13/2025 14:41,3,1,0,0,334927605,-820069587,31,642,27816860,0,14.37,280.84,277.44,0.02,-0.73,-13.69,9,33.4927605,-82.0069587
4/13/2025 14:41,3,1,0,0,334927615,-820069654,31,643,27915828,0,13.74,280.87,277.44,0.02,-1.72,-13.69,9,33.4927615,-82.0069654
4/13/2025 14:41,3,1,0,0,334927624,-820069720,31,639,27914254,0,13.12,280.94,277.44,0.02,-1.7,-13.69,9,33.4927624,-82.006972
4/13/2025 14:41,3,1,0,0,334927634,-820069786,31,641,27945094,0,12.5,280.98,277.44,0.02,-2.01,-13.69,9,33.4927634,-82.0069786
4/13/2025 14:41,3,1,0,0,334927643,-820069852,31,645,28006240,0,11.88,281.07,277.44,0.02,-2.62,-13.69,9,33.4927643,-82.0069852
4/13/2025 14:41,3,1,0,0,334927654,-820069916,31,612,28209104,0,11.27,281.03,280.05,0.01,-2.04,-14.68,9,33.4927654,-82.0069916
4/13/2025 14:41,3,1,0,0,334927667,-820069980,31,618,28338960,0,10.66,280.88,280.05,0,-3.34,-14.68,9,33.4927667,-82.006998
4/13/2025 14:42,3,1,0,0,334927679,-820070045,31,626,28364186,0,10.05,280.78,280.05,0,-3.59,-14.68,9,33.4927679,-82.0070045
4/13/2025 14:42,3,1,0,0,334927693,-820070111,31,631,28412652,0,9.42,280.55,280.05,0,-4.08,-14.68,9,33.4927693,-82.0070111
4/13/2025 14:42,3,1,0,0,334927706,-820070177,31,631,28424942,0,8.79,280.35,280.05,0,-4.2,-14.68,9,33.4927706,-82.0070177
4/13/2025 14:42,3,1,0,0,334927721,-820070242,31,627,28484250,0,8.17,279.96,280.05,0,-4.79,-14.68,9,33.4927721,-82.0070242
4/13/2025 14:42,3,1,0,0,334927735,-820070308,31,630,28505880,0,7.54,279.6,280.05,0,-5.01,-14.68,9,33.4927735,-82.0070308
4/13/2025 14:42,3,1,0,0,334927750,-820070373,31,634,28460942,0,6.91,279.07,280.05,-0.01,-4.56,-14.68,9,33.492775,-82.0070373
4/13/2025 14:42,3,1,0,0,334927765,-820070439,31,630,28518994,0,6.28,278.45,280.05,-0.01,-5.14,-14.68,9,33.4927765,-82.0070439
4/13/2025 14:42,3,1,0,0,334927781,-820070505,31,635,28536940,0,5.65,277.58,280.05,-0.01,-5.32,-14.68,9,33.4927781,-82.0070505
4/13/2025 14:42,3,1,0,0,334927797,-820070571,31,632,28569644,0,5.02,276.48,284.26,-0.04,-1.44,-18.88,9,33.4927797,-82.0070571
4/13/2025 14:42,3,1,0,0,334927811,-820070628,31,536,28659032,0,4.48,275.27,277.51,-0.01,-9.08,-18.88,9,33.4927811,-82.0070628
4/13/2025 14:42,3,1,0,0,334927819,-820070689,31,593,27726060,0,3.91,274.73,276.19,-0.01,-1.07,-18.88,9,33.4927819,-82.0070689
4/13/2025 14:42,3,1,0,0,334927827,-820070754,31,608,27847204,0,3.3,274.06,275.94,-0.01,-2.53,-18.88,9,33.4927827,-82.0070754
4/13/2025 14:42,3,1,0,0,334927835,-820070820,31,620,27800804,0,2.68,273.09,275.94,-0.02,-2.06,-18.88,9,33.4927835,-82.007082
4/13/2025 14:42,3,1,0,0,334927843,-820070887,31,625,27867046,0,2.06,271.55,275.94,-0.02,-2.73,-18.88,9,33.4927843,-82.0070887
4/13/2025 14:42,3,1,0,0,334927850,-820070950,31,564,27821796,0,1.48,269.14,272.82,-0.02,-5.4,-18.88,9,33.492785,-82.007095
