Time, fixType, gnssFixOk, headVehValid, invalid_llh, Lat, Lon, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError
3/29/2025 22:39:38, 3, 1, 0, 0, 334924709, -820052976, 31, 552, 10972534, 0, 10.43, 101.50, 100.85, 0.00, -8.87, -140.79
3/29/2025 22:39:39, 3, 1, 0, 0, 334924692, -820052919, 31, 553, 10960434, 0, 9.88, 101.04, 100.85, 0.00, -8.75, -140.79
3/29/2025 22:39:40, 3, 1, 0, 0, 334924675, -820052863, 31, 557, 11058690, 0, 9.33, 100.51, 107.99, -0.04, -2.60, -147.93
3/29/2025 22:39:41, 3, 1, 0, 0, 334924657, -820052809, 31, 522, 11263970, 0, 8.80, 99.82, 101.11, -0.01, -11.53, -147.93
3/29/2025 22:39:42, 3, 1, 0, 0, 334924644, -820052757, 31, 500, 10266334, 0, 8.30, 99.41, 99.24, 0.00, -3.42, -147.93
3/29/2025 22:39:43, 3, 1, 0, 0, 334924634, -820052703, 31, 532, 10197064, 0, 7.79, 99.20, 99.11, 0.00, -2.86, -147.93
3/29/2025 22:39:44, 3, 1, 0, 0, 334924623, -820052649, 31, 535, 10340446, 0, 7.28, 98.88, 99.11, -0.00, -4.29, -147.93
3/29/2025 22:39:45, 3, 1, 0, 0, 334924612, -820052594, 31, 543, 10305704, 0, 6.75, 98.52, 99.11, -0.00, -3.94, -147.93
3/29/2025 22:39:46, 3, 1, 0, 0, 334924600, -820052538, 31, 549, 10332148, 0, 6.22, 98.02, 99.11, -0.01, -4.21, -147.93
3/29/2025 22:39:47, 3, 1, 0, 0, 334924587, -820052481, 31, 563, 10388032, 0, 5.68, 97.32, 99.11, -0.01, -4.77, -147.93
3/29/2025 22:39:48, 3, 1, 0, 0, 334924575, -820052423, 31, 555, 10469654, 0, 5.13, 96.60, 99.11, -0.01, -5.58, -147.93
