Time, fixType, gnssFixOk, headVehValid, invalid_llh, Lat, Lon, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError
3/29/2025 23:13:36, 3, 1, 0, 0, 334926828, -820056062, 32, 614, 23148972, 0, 3.49, 219.48, 218.04, 0.01, -13.45, -214.54
3/29/2025 23:13:37, 3, 1, 0, 0, 334926791, -820056110, 32, 591, 22718148, 0, 2.89, 217.85, 217.79, 0.00, -9.39, -214.54
3/29/2025 23:13:38, 3, 1, 0, 0, 334926754, -820056158, 32, 596, 22800876, 0, 2.29, 215.37, 217.79, -0.01, -10.22, -214.54
3/29/2025 23:13:39, 3, 1, 0, 0, 334926717, -820056206, 32, 604, 22937936, 0, 1.70, 211.16, 217.79, -0.04, -11.59, -214.54
3/29/2025 23:13:40, 3, 1, 0, 0, 334926681, -820056256, 32, 604, 23051252, 0, 8.84, 197.02, 223.08, -0.14, -7.44, -225.70
3/29/2025 23:13:41, 3, 1, 0, 0, 334926650, -820056297, 31, 446, 22908882, 0, 8.40, 195.23, 200.45, -0.03, -28.64, -225.70
3/29/2025 23:13:43, 3, 1, 0, 0, 334926596, -820056351, 32, 370, 21327742, 0, 7.70, 192.81, 193.95, -0.01, -19.33, -225.70
3/29/2025 23:13:44, 3, 1, 0, 0, 334926558, -820056372, 32, 517, 20162046, 0, 7.24, 192.05, 193.26, -0.01, -8.36, -225.70
3/29/2025 23:13:45, 3, 1, 0, 0, 334926512, -820056394, 32, 573, 20059490, 0, 6.70, 191.25, 193.26, -0.01, -7.33, -225.70
3/29/2025 23:13:46, 3, 1, 0, 0, 334926463, -820056416, 32, 587, 20081180, 0, 6.13, 190.38, 193.26, -0.02, -7.55, -225.70
3/29/2025 23:13:47, 3, 1, 0, 0, 334926413, -820056439, 32, 603, 20204058, 0, 5.54, 189.24, 193.26, -0.02, -8.78, -225.70
3/29/2025 23:13:48, 3, 1, 0, 0, 334926363, -820056464, 32, 607, 20297798, 0, 4.96, 187.63, 190.70, -0.02, -12.28, -225.70
3/29/2025 23:13:49, 3, 1, 0, 0, 334926313, -820056490, 32, 583, 20173368, 0, 4.38, 185.47, 190.51, -0.03, -11.22, -225.70
3/29/2025 23:13:50, 3, 1, 0, 0, 334926262, -820056514, 32, 600, 20113166, 0, 3.80, 182.94, 186.26, -0.02, -14.87, -225.70
3/29/2025 23:13:51, 3, 1, 0, 0, 334926213, -820056536, 32, 558, 19891684, 0, 3.25, 179.84, 197.82, -0.10, -1.10, -238.26
3/29/2025 23:13:52, 3, 1, 0, 0, 334926163, -820056557, 32, 588, 19817396, 0, 2.70, 175.66, 183.20, -0.04, -14.98, -238.26
3/29/2025 23:13:54, 3, 1, 0, 0, 334926078, -820056585, 32, 464, 18673620, 0, 1.81, 165.13, 174.63, -0.05, -12.10, -238.26
3/29/2025 23:13:55, 3, 1, 0, 0, 334926036, -820056587, 32, 469, 18063342, 0, 9.30, 171.51, 175.34, -0.02, -5.29, -247.66
3/29/2025 23:13:56, 3, 1, 0, 0, 334926000, -820056583, 32, 399, 17149046, 0, 8.90, 171.37, 172.09, -0.00, 0.60, -247.66
3/29/2025 23:13:57, 3, 1, 0, 0, 334925958, -820056574, 32, 513, 16839824, 0, 8.42, 171.45, 171.59, -0.00, 3.20, -247.66
3/29/2025 23:13:58, 3, 1, 0, 0, 334925911, -820056564, 32, 554, 16961020, 0, 7.89, 171.55, 171.59, -0.00, 1.98, -247.66
3/29/2025 23:13:59, 3, 1, 0, 0, 334925861, -820056554, 32, 572, 17022634, 0, 7.33, 171.63, 171.59, 0.00, 1.37, -247.66
3/29/2025 23:14:0, 3, 1, 0, 0, 334925810, -820056545, 32, 581, 17197208, 0, 6.76, 171.63, 171.59, 0.00, -0.38, -247.66
3/29/2025 23:14:1, 3, 1, 0, 0, 334925758, -820056537, 32, 587, 17183322, 0, 6.17, 171.53, 171.59, -0.00, -0.24, -247.66
3/29/2025 23:14:2, 3, 1, 0, 0, 334925704, -820056529, 32, 585, 17307050, 0, 5.57, 171.38, 171.59, -0.00, -1.48, -247.66
3/29/2025 23:14:3, 3, 1, 0, 0, 334925650, -820056523, 32, 591, 17404692, 0, 4.97, 170.97, 171.59, -0.00, -2.45, -247.66
3/29/2025 23:14:4, 3, 1, 0, 0, 334925597, -820056518, 32, 590, 17489158, 0, 4.38, 170.36, 171.59, -0.01, -3.30, -247.66
3/29/2025 23:14:5, 3, 1, 0, 0, 334925543, -820056513, 32, 594, 17524334, 0, 3.78, 169.53, 171.59, -0.01, -3.65, -247.66
3/29/2025 23:14:6, 3, 1, 0, 0, 334925489, -820056509, 31, 605, 17600126, 0, 3.18, 168.22, 172.47, -0.02, -3.53, -248.53
3/29/2025 23:14:7, 3, 1, 0, 0, 334925436, -820056507, 31, 576, 17982970, 0, 2.60, 165.97, 169.41, -0.02, -10.42, -248.53
3/29/2025 23:14:8, 3, 1, 0, 0, 334925385, -820056503, 32, 582, 17378432, 0, 2.05, 163.13, 168.97, -0.03, -4.81, -248.53
3/29/2025 23:14:9, 3, 1, 0, 0, 334925334, -820056499, 32, 565, 17729198, 0, 1.50, 158.18, 163.97, -0.03, -13.32, -248.53
3/29/2025 23:14:10, 3, 1, 0, 0, 334925287, -820056493, 32, 535, 17182198, 0, 8.92, 137.79, 166.55, -0.16, -5.27, -256.55
3/29/2025 23:14:11, 3, 1, 0, 0, 334925250, -820056485, 32, 388, 16860594, 0, 8.57, 136.31, 141.24, -0.03, -27.36, -256.55
3/29/2025 23:14:13, 3, 1, 0, 0, 334925190, -820056466, 32, 322, 15679530, 0, 7.97, 133.91, 133.99, -0.00, -22.80, -256.55
3/29/2025 23:14:14, 3, 1, 0, 0, 334925160, -820056440, 32, 455, 14079276, 0, 7.57, 133.36, 133.24, 0.00, -7.55, -256.55
3/29/2025 23:14:15, 3, 1, 0, 0, 334925127, -820056405, 32, 512, 13678840, 0, 7.08, 133.00, 133.24, -0.00, -3.55, -256.55
3/29/2025 23:14:16, 3, 1, 0, 0, 334925093, -820056366, 32, 540, 13777896, 0, 6.56, 132.74, 133.24, -0.00, -4.54, -256.55
3/29/2025 23:14:17, 3, 1, 0, 0, 334925056, -820056328, 32, 545, 14004678, 0, 6.02, 132.14, 133.24, -0.01, -6.80, -256.55
3/29/2025 23:14:18, 3, 1, 0, 0, 334925019, -820056290, 32, 550, 14123492, 0, 5.48, 131.43, 133.24, -0.01, -7.99, -256.55
3/29/2025 23:14:19, 3, 1, 0, 0, 334924982, -820056253, 32, 549, 14219398, 0, 4.95, 130.48, 133.24, -0.02, -8.95, -256.55
3/29/2025 23:14:20, 3, 1, 0, 0, 334924944, -820056217, 32, 547, 14353540, 0, 4.42, 129.13, 143.74, -0.08, 0.21, -267.06
3/29/2025 23:14:21, 3, 1, 0, 0, 334924905, -820056182, 32, 545, 14423712, 0, 3.90, 127.19, 132.49, -0.03, -11.74, -267.06
3/29/2025 23:14:23, 3, 1, 0, 0, 334924845, -820056120, 32, 459, 13199698, 0, 3.04, 123.73, 126.37, -0.01, -5.63, -267.06
3/29/2025 23:14:24, 3, 1, 0, 0, 334924818, -820056077, 32, 495, 12785800, 0, 2.55, 123.09, 124.56, -0.01, -3.30, -267.06
3/29/2025 23:14:25, 3, 1, 0, 0, 334924790, -820056031, 32, 520, 12874240, 0, 2.02, 122.30, 123.43, -0.01, -5.31, -267.06
3/29/2025 23:14:26, 3, 1, 0, 0, 334924761, -820055985, 32, 531, 12738654, 0, 1.49, 120.58, 123.37, -0.02, -4.02, -267.06
3/29/2025 23:14:27, 3, 1, 0, 0, 334924737, -820055945, 32, 420, 12937228, 0, 10.56, 96.84, 128.33, -0.17, -1.04, -272.02
3/29/2025 23:14:27, 3, 1, 0, 0, 334924737, -820055945, 32, 420, 12937228, 0, 10.56, 96.84, 100.33, -0.02, -29.04, -272.02
3/29/2025 23:14:30, 3, 1, 0, 0, 334924688, -820055863, 31, 287, 11089094, 0, 9.75, 94.19, 94.02, 0.00, -16.87, -272.02
3/29/2025 23:14:31, 3, 1, 0, 0, 334924685, -820055822, 31, 426, 9234730, 0, 9.37, 94.15, 93.83, 0.00, 1.49, -272.02
3/29/2025 23:14:32, 3, 1, 0, 0, 334924684, -820055771, 31, 488, 9049972, 0, 8.89, 94.30, 93.83, 0.00, 3.33, -272.02
3/29/2025 23:14:33, 3, 1, 0, 0, 334924684, -820055717, 31, 513, 9082350, 0, 8.39, 94.56, 93.90, 0.00, 3.07, -272.02
3/29/2025 23:14:34, 3, 1, 0, 0, 334924683, -820055661, 31, 520, 9192294, 0, 7.87, 94.78, 93.90, 0.00, 1.97, -272.02
3/29/2025 23:14:35, 3, 1, 0, 0, 334924680, -820055605, 31, 523, 9364322, 0, 7.35, 94.86, 93.90, 0.01, 0.25, -272.02
3/29/2025 23:14:36, 3, 1, 0, 0, 334924677, -820055548, 31, 524, 9355768, 0, 6.82, 94.96, 93.90, 0.01, 0.34, -272.02
3/29/2025 23:14:37, 3, 1, 0, 0, 334924673, -820055491, 31, 530, 9392978, 0, 6.29, 94.97, 97.92, -0.02, 3.99, -275.98
3/29/2025 23:14:38, 3, 1, 0, 0, 334924669, -820055433, 31, 540, 9435184, 0, 5.75, 94.99, 97.92, -0.02, 3.57, -275.98
3/29/2025 23:14:39, 3, 1, 0, 0, 334924664, -820055375, 31, 547, 9500806, 0, 5.21, 94.90, 97.92, -0.02, 2.91, -275.98
3/29/2025 23:14:40, 3, 1, 0, 0, 334924659, -820055318, 32, 544, 9494346, 0, 4.68, 94.77, 97.92, -0.02, 2.98, -275.98
3/29/2025 23:14:41, 3, 1, 0, 0, 334924654, -820055261, 32, 545, 9571944, 0, 4.15, 94.61, 97.92, -0.02, 2.20, -275.98
3/29/2025 23:14:42, 3, 1, 0, 0, 334924648, -820055204, 32, 544, 9691676, 0, 3.62, 94.23, 97.92, -0.02, 1.00, -275.98
3/29/2025 23:14:43, 3, 1, 0, 0, 334924642, -820055146, 32, 545, 9842540, 0, 3.08, 93.73, 96.11, -0.01, -2.32, -275.98
3/29/2025 23:14:44, 3, 1, 0, 0, 334924635, -820055090, 32, 508, 9802836, 0, 2.55, 92.75, 96.11, -0.02, -1.92, -275.98
3/29/2025 23:14:45, 3, 1, 0, 0, 334924630, -820055034, 32, 526, 9669720, 0, 2.03, 91.88, 96.11, -0.02, -0.59, -275.98
3/29/2025 23:14:46, 3, 1, 0, 0, 334924624, -820054977, 32, 529, 9766912, 0, 1.50, 90.00, 93.48, -0.02, -4.19, -275.98
3/29/2025 23:14:48, 3, 1, 0, 0, 334924615, -820054876, 32, 372, 9588086, 0, 8.44, 73.46, 92.28, -0.10, -3.60, -275.22
3/29/2025 23:14:49, 3, 1, 0, 0, 334924610, -820054842, 32, 300, 9910112, 0, 8.15, 72.45, 76.97, -0.03, -22.13, -275.22
3/29/2025 23:14:50, 3, 1, 0, 0, 334924610, -820054810, 32, 300, 8537322, 0, 7.87, 71.80, 70.59, 0.01, -14.78, -275.22
3/29/2025 23:14:51, 3, 1, 0, 0, 334924620, -820054768, 31, 447, 7161428, 0, 7.47, 71.68, 70.16, 0.01, -1.46, -275.22
3/29/2025 23:14:52, 3, 1, 0, 0, 334924632, -820054719, 31, 492, 7187736, 0, 6.99, 71.54, 70.16, 0.01, -1.72, -275.22
3/29/2025 23:14:53, 3, 1, 0, 0, 334924645, -820054667, 31, 514, 7298118, 0, 6.49, 71.41, 70.16, 0.01, -2.83, -275.22
3/29/2025 23:14:54, 3, 1, 0, 0, 334924657, -820054613, 31, 523, 7533827, 0, 5.97, 71.09, 70.16, 0.01, -5.18, -275.22
3/29/2025 23:14:55, 3, 1, 0, 0, 334924669, -820054558, 31, 530, 7603541, 0, 5.45, 70.68, 70.16, 0.00, -5.88, -275.22
3/29/2025 23:14:56, 3, 1, 0, 0, 334924680, -820054502, 31, 531, 7635135, 0, 4.92, 70.02, 70.16, -0.00, -6.20, -275.22
3/29/2025 23:14:57, 3, 1, 0, 0, 334924691, -820054446, 31, 531, 7694590, 0, 4.39, 69.20, 70.16, -0.01, -6.79, -275.22
3/29/2025 23:14:58, 3, 1, 0, 0, 334924702, -820054389, 31, 535, 7796972, 0, 3.85, 68.11, 77.19, -0.05, -0.77, -282.26
3/29/2025 23:14:59, 3, 1, 0, 0, 334924712, -820054332, 31, 532, 7790040, 0, 3.32, 66.49, 69.69, -0.02, -8.21, -282.26
3/29/2025 23:15:0, 3, 1, 0, 0, 334924722, -820054285, 31, 415, 7433805, 0, 2.87, 65.06, 66.94, -0.01, -7.39, -282.26
3/29/2025 23:15:1, 3, 1, 0, 0, 334924736, -820054238, 31, 493, 6695523, 0, 2.41, 64.04, 66.44, -0.01, -0.51, -282.26
3/29/2025 23:15:2, 3, 1, 0, 0, 334924753, -820054190, 31, 508, 6827388, 0, 1.93, 63.30, 66.38, -0.02, -1.89, -282.26
3/29/2025 23:15:3, 3, 1, 0, 0, 334924770, -820054139, 31, 519, 6858202, 0, 7.65, 51.49, 70.20, -0.10, 1.62, -286.01
3/29/2025 23:15:3, 3, 1, 0, 0, 334924770, -820054139, 31, 519, 6858202, 0, 7.65, 51.49, 54.89, -0.02, -13.70, -286.01
3/29/2025 23:15:6, 3, 1, 0, 0, 334924805, -820054044, 31, 301, 5466111, 0, 6.72, 49.41, 48.57, 0.00, -6.09, -286.01
3/29/2025 23:15:7, 3, 1, 0, 0, 334924830, -820054013, 31, 438, 4545811, 0, 6.32, 49.63, 48.07, 0.01, 2.62, -286.01
3/29/2025 23:15:8, 3, 1, 0, 0, 334924861, -820053978, 31, 488, 4401006, 0, 5.85, 50.14, 48.07, 0.01, 4.06, -286.01
3/29/2025 23:15:9, 3, 1, 0, 0, 334924894, -820053941, 31, 513, 4422024, 0, 5.35, 50.80, 48.07, 0.02, 3.85, -286.01
3/29/2025 23:15:10, 3, 1, 0, 0, 334924927, -820053901, 31, 524, 4558655, 0, 4.83, 51.40, 48.07, 0.02, 2.49, -286.01
3/29/2025 23:15:11, 3, 1, 0, 0, 334924960, -820053859, 31, 525, 4653785, 0, 4.30, 51.98, 48.07, 0.02, 1.54, -286.01
3/29/2025 23:15:12, 3, 1, 0, 0, 334924993, -820053819, 31, 519, 4566673, 0, 3.78, 52.90, 50.39, 0.01, 4.72, -286.01
3/29/2025 23:15:13, 3, 1, 0, 0, 334925022, -820053777, 31, 518, 5078040, 0, 3.27, 53.29, 50.51, 0.02, -0.27, -286.01
3/29/2025 23:15:14, 3, 1, 0, 0, 334925051, -820053733, 31, 531, 5142885, 0, 2.75, 53.59, 50.41, 0.02, -1.01, -285.91
3/29/2025 23:15:15, 3, 1, 0, 0, 334925079, -820053688, 31, 531, 5230473, 0, 2.23, 53.66, 50.41, 0.02, -1.89, -285.91
3/29/2025 23:15:16, 3, 1, 0, 0, 334925108, -820053643, 31, 536, 5293034, 0, 1.71, 54.08, 50.41, 0.02, -2.52, -285.91
3/29/2025 23:15:17, 3, 1, 0, 0, 334925135, -820053597, 31, 529, 5371436, 0, 11.81, 112.59, 52.85, 0.33, -0.87, -287.72
3/29/2025 23:15:17, 3, 1, 0, 0, 334925135, -820053597, 31, 529, 5371436, 0, 11.81, 112.59, 109.28, 0.02, 55.57, -287.72
3/29/2025 23:15:22, 3, 1, 0, 0, 334925176, -820053486, 31, 185, 12548248, 0, 11.07, 116.82, 119.28, -0.01, -6.20, -287.72
3/29/2025 23:15:23, 3, 1, 0, 0, 334925159, -820053458, 31, 391, 12818464, 0, 10.75, 116.54, 122.72, -0.03, -5.46, -287.72
3/29/2025 23:15:24, 3, 1, 0, 0, 334925134, -820053423, 31, 444, 13159872, 0, 10.34, 115.97, 117.78, -0.01, -13.81, -287.72
3/29/2025 23:15:25, 3, 1, 0, 0, 334925109, -820053383, 31, 477, 12444794, 0, 9.88, 115.46, 116.35, -0.00, -8.10, -287.72
3/29/2025 23:15:26, 3, 1, 0, 0, 334925083, -820053339, 31, 521, 12514904, 0, 9.39, 114.94, 115.85, -0.01, -9.30, -287.72
3/29/2025 23:15:27, 3, 1, 0, 0, 334925056, -820053292, 31, 539, 12445580, 0, 8.87, 114.37, 115.85, -0.01, -8.61, -287.72
3/29/2025 23:15:28, 3, 1, 0, 0, 334925028, -820053245, 31, 547, 12462840, 0, 8.34, 113.65, 116.49, -0.02, -8.14, -288.37
3/29/2025 23:15:29, 3, 1, 0, 0, 334924999, -820053197, 31, 553, 12627330, 0, 7.81, 112.80, 116.49, -0.02, -9.78, -288.37
3/29/2025 23:15:30, 3, 1, 0, 0, 334924969, -820053152, 31, 545, 12832892, 0, 7.30, 111.65, 114.49, -0.02, -13.84, -288.37
3/29/2025 23:15:31, 3, 1, 0, 0, 334924940, -820053105, 31, 540, 12519552, 0, 6.77, 110.48, 114.31, -0.02, -10.89, -288.37
3/29/2025 23:15:32, 3, 1, 0, 0, 334924910, -820053059, 31, 535, 12687974, 0, 6.26, 108.98, 112.06, -0.02, -14.82, -288.37
3/29/2025 23:15:33, 3, 1, 0, 0, 334924882, -820053012, 31, 544, 12354312, 0, 5.75, 107.46, 111.62, -0.02, -11.92, -288.37
3/29/2025 23:15:34, 3, 1, 0, 0, 334924853, -820052965, 31, 541, 12556392, 0, 5.24, 105.52, 108.87, -0.02, -16.70, -288.37
3/29/2025 23:15:35, 3, 1, 0, 0, 334924826, -820052916, 31, 540, 12083894, 0, 4.72, 103.49, 108.49, -0.03, -12.35, -288.37
3/29/2025 23:15:36, 3, 1, 0, 0, 334924800, -820052868, 31, 532, 12284834, 0, 4.23, 101.08, 104.37, -0.02, -18.48, -288.37
3/29/2025 23:15:37, 3, 1, 0, 0, 334924776, -820052820, 31, 509, 11784766, 0, 3.74, 98.38, 103.56, -0.03, -14.29, -288.37
3/29/2025 23:15:38, 3, 1, 0, 0, 334924754, -820052771, 31, 526, 11835102, 0, 3.26, 95.28, 112.11, -0.09, -6.24, -301.49
3/29/2025 23:15:39, 3, 1, 0, 0, 334924734, -820052722, 31, 510, 11421576, 0, 2.79, 91.60, 98.68, -0.04, -15.54, -301.49
3/29/2025 23:15:41, 3, 1, 0, 0, 334924712, -820052638, 31, 440, 9496004, 0, 2.02, 85.26, 90.68, -0.03, -4.28, -301.49
3/29/2025 23:15:42, 3, 1, 0, 0, 334924711, -820052590, 31, 468, 8935238, 0, 1.58, 83.52, 85.55, -0.01, -3.80, -301.49
3/29/2025 23:15:43, 3, 1, 0, 0, 334924712, -820052547, 31, 383, 8643404, 0, 1.08, 73.88, 142.56, -0.38, 56.13, 0.00
3/29/2025 23:15:43, 3, 1, 0, 0, 334924712, -820052547, 31, 383, 8643404, 0, 10.31, 301.61, 21.06, -0.44, -65.37, 56.13
Time, fixType, gnssFixOk, headVehValid, invalid_llh, Lat, Lon, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError
4/8/2004 0:0:15, 97, 0, 0, 0, 0, 0, 0, 0, 1065353216, 1265902592, 9269521.42, 303.75, 1.75, -0.32, -10651.78, 0.00
3/29/2025 23:19:16, 3, 1, 0, 0, 334924752, -820050847, 19, 36, 31341846, 0, 14.73, 269.44, 1.75, -0.51, -311.67, 0.00
4/8/4560 0:0:15, 97, 202, 135, 111, 1070945628, 856972295, 38, 1413754136, 1072243195, -417814413, 4439914.62, 343.93, 13.29, -0.16, -10709.14, 48.33
4/8/4560 0:0:15, 97, 202, 135, 111, 1070945628, 856972295, 38, 1413754136, 1072243195, -417814413, 4439914.62, 343.93, 256.56, 0.49, -10465.88, 139.19
4/8/4560 0:0:15, 97, 202, 135, 111, 1070945628, 856972295, 38, 1413754136, 1072243195, -417814413, 4439914.62, 343.93, 340.56, 0.02, -10381.88, 139.19
3/29/2025 23:19:51, 3, 1, 0, 0, 334924789, -820051213, 26, 304, 31834024, 0, 11.35, 267.19, 356.37, -0.50, 38.03, 139.19
Time, fixType, gnssFixOk, headVehValid, invalid_llh, Lat, Lon, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError
4/8/21442 0:0:15, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9269521.42, 303.75, 353.75, -0.28, 353.75, 0.00
4/8/2004 0:0:15, 97, 123, 97, 0, 1070945621, 0, 0, 0, 1090021888, 0, 6722378.79, 251.70, 275.06, -0.13, -10625.16, 0.00
4/8/2004 0:0:15, 97, 123, 97, 0, 1070945621, 0, 0, 0, 1090021888, 0, 6722378.79, 251.70, 255.19, -0.02, -10645.03, 0.00
3/29/2025 23:26:6, 3, 1, 0, 0, 334924801, -820051185, 7, 393, 26646418, 0, 11.62, 266.60, 249.06, 0.10, -17.40, 0.00
3/29/2025 23:26:7, 3, 1, 0, 0, 334924796, -820051233, 7, 471, 25740290, 0, 11.17, 266.75, 263.00, 0.02, 5.60, 0.00
3/29/2025 23:26:8, 3, 1, 0, 0, 334924792, -820051269, 7, 284, 26198884, 0, 10.83, 266.88, 271.31, -0.02, 9.32, 0.00
3/29/2025 23:26:9, 3, 1, 0, 0, 334924801, -820051303, 11, 382, 28361826, 0, 10.52, 266.24, 268.06, -0.01, -15.56, 0.00
3/29/2025 23:26:10, 3, 1, 0, 0, 334924810, -820051348, 12, 452, 28451042, 0, 10.11, 265.52, 267.62, -0.01, -16.89, 0.00
3/29/2025 23:26:11, 3, 1, 0, 0, 334924821, -820051396, 12, 486, 28247766, 0, 9.68, 264.59, 267.62, -0.02, -14.85, 0.00
3/29/2025 23:26:12, 3, 1, 0, 0, 334924832, -820051449, 12, 533, 28364232, 0, 9.20, 263.55, 267.75, -0.02, -15.89, 0.00
3/29/2025 23:26:13, 3, 1, 0, 0, 334924844, -820051504, 12, 546, 28329428, 0, 8.71, 262.30, 265.06, -0.02, -18.23, 0.00
3/29/2025 23:26:14, 3, 1, 0, 0, 334924855, -820051557, 12, 527, 28198512, 0, 8.25, 261.00, 273.98, -0.07, -8.01, -9.04
3/29/2025 23:26:15, 3, 1, 0, 0, 334924863, -820051614, 16, 542, 27888308, 0, 7.74, 259.73, 264.48, -0.03, -14.40, -9.04
3/29/2025 23:26:17, 3, 1, 0, 0, 334924867, -820051714, 17, 478, 26752936, 0, 6.84, 257.98, 259.23, -0.01, -8.30, -9.04
3/29/2025 23:26:18, 3, 1, 0, 0, 334924862, -820051768, 18, 494, 26565650, 0, 6.34, 257.53, 258.54, -0.01, -7.11, -9.04
3/29/2025 23:26:19, 3, 1, 0, 0, 334924857, -820051824, 18, 515, 26749442, 0, 5.82, 256.96, 258.48, -0.01, -9.01, -9.04
3/29/2025 23:26:20, 3, 1, 0, 0, 334924853, -820051883, 18, 535, 26710018, 0, 5.27, 256.09, 258.54, -0.01, -8.56, -9.04
3/29/2025 23:26:21, 3, 1, 0, 0, 334924848, -820051943, 18, 545, 26653502, 0, 4.72, 255.12, 258.60, -0.02, -7.93, -9.04
3/29/2025 23:26:22, 3, 1, 0, 0, 334924844, -820052003, 18, 541, 26844086, 0, 4.17, 253.75, 258.67, -0.03, -9.77, -9.04
3/29/2025 23:26:23, 3, 1, 0, 0, 334924841, -820052057, 18, 465, 27003042, 0, 3.69, 252.07, 254.73, -0.01, -15.30, -9.04
3/29/2025 23:26:24, 3, 1, 0, 0, 334924837, -820052113, 18, 524, 26570816, 0, 3.18, 249.95, 254.42, -0.02, -11.29, -9.04
3/29/2025 23:26:25, 3, 1, 0, 0, 334924832, -820052166, 18, 459, 26522362, 0, 2.70, 247.48, 261.07, -0.08, -4.15, -19.01
3/29/2025 23:26:26, 3, 1, 0, 0, 334924827, -820052215, 18, 425, 26406180, 0, 2.26, 244.38, 250.95, -0.04, -13.11, -19.01
3/29/2025 23:26:27, 3, 1, 0, 0, 334924816, -820052260, 18, 416, 25273486, 0, 1.84, 242.18, 244.39, -0.01, -8.35, -19.01
3/29/2025 23:26:28, 3, 1, 0, 0, 334924799, -820052304, 18, 433, 24427100, 0, 11.90, 291.90, 251.74, 0.22, 7.46, -27.55
3/29/2025 23:26:28, 3, 1, 0, 0, 334924799, -820052304, 18, 433, 24427100, 0, 11.90, 291.90, 288.67, 0.02, 44.40, -27.55
3/29/2025 23:26:32, 3, 1, 0, 0, 334924771, -820052413, 20, 258, 29005180, 0, 11.10, 295.34, 298.11, -0.02, 8.06, -27.55
3/29/2025 23:26:33, 3, 1, 0, 0, 334924782, -820052449, 20, 400, 29683466, 0, 10.74, 295.52, 301.30, -0.03, 4.46, -27.55
3/29/2025 23:26:34, 3, 1, 0, 0, 334924799, -820052489, 20, 419, 30269478, 0, 10.32, 295.46, 296.86, -0.01, -5.83, -27.55
3/29/2025 23:26:35, 3, 1, 0, 0, 334924816, -820052535, 20, 488, 29462626, 0, 9.86, 295.53, 295.30, 0.00, 0.67, -27.55
3/29/2025 23:26:36, 3, 1, 0, 0, 334924834, -820052586, 20, 518, 29652788, 0, 9.34, 295.67, 294.92, 0.00, -1.60, -27.55
3/29/2025 23:26:37, 3, 1, 0, 0, 334924852, -820052639, 20, 532, 29512474, 0, 8.82, 295.89, 294.99, 0.00, -0.14, -27.55
3/29/2025 23:26:38, 3, 1, 0, 0, 334924871, -820052693, 20, 540, 29544850, 0, 8.27, 296.08, 295.05, 0.01, -0.40, -27.55
3/29/2025 23:26:39, 3, 1, 0, 0, 334924890, -820052746, 21, 541, 29623026, 0, 7.74, 296.28, 289.06, 0.04, -7.17, -21.50
3/29/2025 23:26:40, 3, 1, 0, 0, 334924902, -820052798, 25, 460, 29391354, 0, 7.25, 297.02, 296.00, 0.01, 2.09, -21.50
3/29/2025 23:26:41, 3, 1, 0, 0, 334924919, -820052847, 25, 494, 30593598, 0, 6.76, 297.34, 298.19, -0.00, -7.75, -21.50
3/29/2025 23:26:42, 3, 1, 0, 0, 334924942, -820052896, 25, 525, 30679222, 0, 6.24, 297.17, 298.44, -0.01, -8.35, -21.50
3/29/2025 23:26:43, 3, 1, 0, 0, 334924968, -820052945, 25, 539, 30839550, 0, 5.70, 296.67, 298.50, -0.01, -9.89, -21.50
3/29/2025 23:26:44, 3, 1, 0, 0, 334924994, -820052993, 25, 538, 30863872, 0, 5.17, 296.02, 298.63, -0.01, -10.01, -21.50
3/29/2025 23:26:45, 3, 1, 0, 0, 334925022, -820053041, 26, 542, 31108922, 0, 4.64, 294.98, 298.69, -0.02, -12.40, -21.50
3/29/2025 23:26:46, 3, 1, 0, 0, 334925050, -820053086, 27, 519, 31098896, 0, 4.13, 293.51, 296.94, -0.02, -14.05, -21.50
3/29/2025 23:26:47, 3, 1, 0, 0, 334925076, -820053133, 27, 533, 30753560, 0, 3.61, 292.06, 297.00, -0.03, -10.53, -21.50
3/29/2025 23:26:48, 3, 1, 0, 0, 334925102, -820053177, 28, 499, 31001366, 0, 3.13, 289.96, 292.94, -0.02, -17.07, -21.50
3/29/2025 23:26:49, 3, 1, 0, 0, 334925126, -820053224, 29, 517, 30413708, 0, 2.63, 287.73, 302.08, -0.08, -2.05, -31.02
3/29/2025 23:26:50, 3, 1, 0, 0, 334925150, -820053270, 29, 497, 30765962, 0, 2.15, 284.41, 291.08, -0.04, -16.58, -31.02
3/29/2025 23:26:51, 3, 1, 0, 0, 334925167, -820053311, 29, 392, 29742248, 0, 1.73, 281.48, 283.83, -0.01, -13.59, -31.02
3/29/2025 23:26:52, 3, 1, 0, 0, 334925178, -820053359, 29, 485, 28668014, 0, 7.69, 24.68, 292.96, 0.51, 6.28, -41.77
3/29/2025 23:26:52, 3, 1, 0, 0, 334925178, -820053359, 29, 485, 28668014, 0, 7.69, 24.68, 21.14, 0.02, -265.54, -41.77
3/29/2025 23:26:59, 3, 1, 0, 0, 334925221, -820053493, 29, 185, 1794250, 0, 7.88, 34.38, 31.58, 0.02, 13.64, -41.77
