Time, fixType, gnssFixOk, headVehValid, invalid_llh, Lat, Lon, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError
3/29/2025 22:23:40, 3, 1, 0, 0, 334924720, -820054430, 31, 571, 8202668, 0, 3.08, 78.97, 77.53, 0.01, -4.50, -61.97
3/29/2025 22:23:41, 3, 1, 0, 0, 334924729, -820054358, 30, 578, 8300573, 0, 2.41, 78.27, 77.53, 0.00, -5.48, -61.97
3/29/2025 22:23:42, 3, 1, 0, 0, 334924737, -820054283, 31, 569, 8493660, 0, 1.71, 76.44, 81.11, -0.03, -3.82, -65.55
3/29/2025 22:23:43, 3, 1, 0, 0, 334924743, -820054213, 31, 483, 8594970, 0, 7.63, 64.36, 80.81, -0.09, -5.14, -69.37
3/29/2025 22:23:44, 3, 1, 0, 0, 334924748, -820054155, 31, 350, 8485988, 0, 7.13, 62.89, 67.81, -0.03, -17.05, -69.37
3/29/2025 22:23:45, 3, 1, 0, 0, 334924756, -820054101, 31, 336, 7338916, 0, 6.64, 61.61, 61.62, -0.00, -11.77, -69.37
3/29/2025 22:23:46, 3, 1, 0, 0, 334924773, -820054038, 31, 482, 6209605, 0, 6.04, 60.55, 60.56, -0.00, -1.53, -69.37
3/29/2025 22:23:47, 3, 1, 0, 0, 334924794, -820053970, 31, 530, 6264464, 0, 5.38, 59.41, 60.56, -0.01, -2.08, -69.37
3/29/2025 22:23:48, 3, 1, 0, 0, 334924817, -820053900, 31, 554, 6186898, 0, 4.69, 58.06, 60.56, -0.01, -1.31, -69.37
3/29/2025 22:23:49, 3, 1, 0, 0, 334924839, -820053831, 31, 562, 6354864, 0, 4.02, 56.20, 60.56, -0.02, -2.99, -69.37
3/29/2025 22:23:50, 3, 1, 0, 0, 334924860, -820053762, 31, 568, 6365972, 0, 3.36, 53.44, 57.37, -0.02, -6.29, -69.37
3/29/2025 22:23:51, 3, 1, 0, 0, 334924881, -820053696, 31, 538, 6073406, 0, 2.74, 49.72, 55.00, -0.03, -5.73, -69.37
3/29/2025 22:23:52, 3, 1, 0, 0, 334924903, -820053633, 31, 546, 5842940, 0, 2.14, 44.60, 50.56, -0.03, -7.87, -69.37
3/29/2025 22:23:53, 3, 1, 0, 0, 334924928, -820053576, 31, 519, 5300619, 0, 1.58, 38.02, 51.54, -0.08, -1.46, -75.54
3/29/2025 22:23:54, 3, 1, 0, 0, 334924956, -820053522, 31, 503, 4818813, 0, 13.20, 97.70, 42.88, 0.30, -5.31, -77.01
3/29/2025 22:23:54, 3, 1, 0, 0, 334924956, -820053522, 31, 503, 4818813, 0, 13.20, 97.70, 94.32, 0.02, 46.13, -77.01
3/29/2025 22:23:59, 3, 1, 0, 0, 334925021, -820053373, 31, 204, 9657738, 0, 11.96, 102.02, 104.88, -0.02, 8.30, -77.01
3/29/2025 22:24:0, 3, 1, 0, 0, 334925012, -820053329, 31, 393, 10348216, 0, 11.54, 101.96, 108.63, -0.04, 5.15, -77.01
3/29/2025 22:24:1, 3, 1, 0, 0, 334924999, -820053278, 31, 437, 10979112, 0, 11.05, 101.74, 103.19, -0.01, -6.60, -77.01
3/29/2025 22:24:2, 3, 1, 0, 0, 334924986, -820053223, 31, 471, 10208028, 0, 10.52, 101.53, 101.32, 0.00, -0.76, -77.01
3/29/2025 22:24:3, 3, 1, 0, 0, 334924974, -820053163, 31, 528, 10262580, 0, 9.95, 101.42, 101.01, 0.00, -1.62, -77.01
3/29/2025 22:24:4, 3, 1, 0, 0, 334924962, -820053100, 31, 542, 10147570, 0, 9.35, 101.32, 101.07, 0.00, -0.41, -77.01
3/29/2025 22:24:5, 3, 1, 0, 0, 334924950, -820053036, 31, 559, 10198554, 0, 8.74, 101.23, 101.01, 0.00, -0.98, -77.01
3/29/2025 22:24:6, 3, 1, 0, 0, 334924938, -820052971, 31, 549, 10291388, 0, 8.12, 101.13, 96.51, 0.03, -6.41, -72.51
3/29/2025 22:24:7, 3, 1, 0, 0, 334924927, -820052909, 31, 513, 10075834, 0, 7.53, 101.07, 100.32, 0.00, -0.44, -72.51
3/29/2025 22:24:8, 3, 1, 0, 0, 334924912, -820052849, 31, 523, 10893092, 0, 6.95, 100.60, 100.94, -0.00, -7.99, -72.51
3/29/2025 22:24:9, 3, 1, 0, 0, 334924896, -820052788, 31, 550, 10901340, 0, 6.37, 99.96, 101.01, -0.01, -8.01, -72.51
3/29/2025 22:24:10, 3, 1, 0, 0, 334924877, -820052727, 31, 552, 11077668, 0, 5.77, 98.87, 101.01, -0.01, -9.77, -72.51
3/29/2025 22:24:11, 3, 1, 0, 0, 334924859, -820052666, 31, 556, 11089068, 0, 5.18, 97.64, 101.01, -0.02, -9.88, -72.51
3/29/2025 22:24:12, 3, 1, 0, 0, 334924839, -820052606, 31, 556, 11088268, 0, 4.61, 95.82, 101.01, -0.03, -9.88, -72.51
3/29/2025 22:24:13, 3, 1, 0, 0, 334924819, -820052547, 31, 545, 11330042, 0, 4.04, 93.47, 96.44, -0.02, -16.86, -72.51
3/29/2025 22:24:14, 3, 1, 0, 0, 334924802, -820052488, 31, 531, 10521054, 0, 3.49, 90.91, 95.94, -0.03, -9.27, -72.51
Time, fixType, gnssFixOk, headVehValid, invalid_llh, Lat, Lon, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError
4/8/4560 0:0:15, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9269518.49, 303.75, 357.75, -0.30, 357.75, 0.00
4/8/21438 0:0:15, 97, 0, 0, 0, 1090021888, 0, 0, 1202590843, 1064598241, 1610612752, 6790774.57, 250.69, 343.00, -0.51, -10302.98, 0.00
3/29/2025 22:25:50, 3, 1, 0, 0, 334925259, -820051138, 12, 341, 31893438, 0, 10.39, 240.37, 343.00, -0.57, 24.07, 0.00
3/29/2025 22:25:50, 3, 1, 0, 0, 334925259, -820051138, 12, 341, 31893438, 0, 10.39, 240.37, 243.69, -0.02, -75.25, 0.00
3/29/2025 22:25:58, 3, 1, 0, 0, 334925226, -820051410, 13, 349, 22515404, 0, 8.07, 233.77, 235.62, -0.01, 10.47, 0.00
3/29/2025 22:25:59, 3, 1, 0, 0, 334925188, -820051438, 13, 505, 21812130, 0, 7.62, 235.18, 234.81, 0.00, 16.69, 0.00
3/29/2025 22:26:0, 3, 1, 0, 0, 334925144, -820051467, 13, 526, 21416734, 0, 7.12, 237.17, 235.25, 0.01, 21.08, 0.00
3/29/2025 22:26:1, 3, 1, 0, 0, 334925097, -820051498, 14, 559, 21499770, 0, 6.60, 239.63, 231.87, 0.04, 16.88, 3.81
3/29/2025 22:26:2, 3, 1, 0, 0, 334925055, -820051524, 14, 475, 21344024, 0, 6.16, 242.25, 239.50, 0.02, 26.06, 3.81
3/29/2025 22:26:3, 3, 1, 0, 0, 334925021, -820051557, 15, 481, 22675254, 0, 5.72, 244.17, 242.25, 0.01, 15.50, 3.81
3/29/2025 22:26:4, 3, 1, 0, 0, 334924990, -820051599, 15, 542, 23066622, 0, 5.22, 245.72, 242.75, 0.02, 12.08, 3.81
3/29/2025 22:26:5, 3, 1, 0, 0, 334924960, -820051645, 15, 546, 23415894, 0, 4.70, 247.29, 242.75, 0.03, 8.59, 3.81
3/29/2025 22:26:6, 3, 1, 0, 0, 334924930, -820051686, 15, 493, 23040170, 0, 4.22, 249.48, 246.50, 0.02, 16.10, 3.81
3/29/2025 22:26:7, 3, 1, 0, 0, 334924904, -820051733, 15, 551, 24028114, 0, 3.71, 251.30, 246.62, 0.03, 6.34, 3.81
3/29/2025 22:26:8, 3, 1, 0, 0, 334924876, -820051778, 15, 509, 23752762, 0, 3.22, 254.17, 250.44, 0.02, 12.91, 3.81
3/29/2025 22:26:9, 3, 1, 0, 0, 334924849, -820051824, 19, 479, 23977872, 0, 2.73, 257.78, 252.75, 0.03, 12.97, 3.81
3/29/2025 22:26:10, 3, 1, 0, 0, 334924823, -820051876, 21, 517, 24673790, 0, 2.21, 262.47, 257.37, 0.03, 10.64, 3.81
3/29/2025 22:26:11, 3, 1, 0, 0, 334924804, -820051928, 21, 481, 25290668, 0, 1.71, 267.39, 248.51, 0.10, -4.39, 17.61
3/29/2025 22:26:12, 3, 1, 0, 0, 334924791, -820051981, 21, 487, 26051984, 0, 14.81, 305.38, 268.34, 0.21, 7.82, 13.22
3/29/2025 22:26:12, 3, 1, 0, 0, 334924791, -820051981, 21, 487, 26051984, 0, 14.81, 305.38, 301.97, 0.02, 41.45, 13.22
3/29/2025 22:26:15, 3, 1, 0, 0, 334924781, -820052061, 21, 147, 29000968, 0, 14.28, 307.47, 311.28, -0.02, 21.27, 13.22
3/29/2025 22:26:16, 3, 1, 0, 0, 334924797, -820052081, 22, 350, 32189950, 0, 14.03, 307.35, 309.47, -0.01, -12.43, 13.22
3/29/2025 22:26:17, 3, 1, 0, 0, 334924824, -820052108, 22, 442, 32094900, 0, 13.64, 306.98, 309.28, -0.01, -11.67, 13.22
3/29/2025 22:26:18, 3, 1, 0, 0, 334924857, -820052139, 24, 511, 32329660, 0, 13.19, 306.46, 308.47, -0.01, -14.83, 13.22
3/29/2025 22:26:19, 3, 1, 0, 0, 334924896, -820052171, 24, 551, 32594008, 0, 12.70, 305.68, 308.22, -0.01, -17.72, 13.22
3/29/2025 22:26:20, 3, 1, 0, 0, 334924937, -820052205, 24, 558, 32534558, 0, 12.18, 304.81, 308.22, -0.02, -17.13, 13.22
3/29/2025 22:26:21, 3, 1, 0, 0, 334924980, -820052239, 24, 571, 32695018, 0, 11.65, 303.76, 308.22, -0.02, -18.73, 13.22
3/29/2025 22:26:22, 3, 1, 0, 0, 334925024, -820052272, 24, 573, 32823704, 0, 11.12, 302.54, 305.03, -0.01, -23.21, 13.22
3/29/2025 22:26:23, 3, 1, 0, 0, 334925065, -820052303, 24, 536, 32554226, 0, 10.64, 301.30, 309.95, -0.05, -15.59, 8.18
3/29/2025 22:26:24, 3, 1, 0, 0, 334925106, -820052337, 24, 556, 32476124, 0, 10.14, 300.03, 302.39, -0.01, -22.38, 8.18
3/29/2025 22:26:25, 3, 1, 0, 0, 334925141, -820052367, 24, 456, 32356626, 0, 9.70, 298.86, 300.39, -0.01, -23.18, 8.18
3/29/2025 22:26:27, 3, 1, 0, 0, 334925211, -820052445, 24, 560, 31684250, 0, 8.70, 296.67, 300.20, -0.02, -16.64, 8.18
3/29/2025 22:26:28, 3, 1, 0, 0, 334925248, -820052486, 24, 562, 31725770, 0, 8.18, 295.29, 300.20, -0.03, -17.06, 8.18
3/29/2025 22:26:29, 3, 1, 0, 0, 334925282, -820052526, 24, 522, 31394820, 0, 7.68, 293.92, 296.32, -0.01, -17.63, 8.18
3/29/2025 22:26:30, 3, 1, 0, 0, 334925317, -820052568, 24, 559, 31463564, 0, 7.17, 292.34, 296.26, -0.02, -18.38, 8.18
3/29/2025 22:26:31, 3, 1, 0, 0, 334925350, -820052610, 24, 527, 31251962, 0, 6.67, 290.69, 294.01, -0.02, -18.51, 8.18
3/29/2025 22:26:32, 3, 1, 0, 0, 334925384, -820052654, 24, 567, 31151720, 0, 6.16, 288.74, 293.95, -0.03, -17.57, 8.18
3/29/2025 22:26:33, 3, 1, 0, 0, 334925414, -820052698, 26, 507, 31019790, 0, 5.67, 286.88, 289.95, -0.02, -20.25, 8.18
3/29/2025 22:26:34, 3, 1, 0, 0, 334925444, -820052744, 27, 546, 30823936, 0, 5.17, 284.71, 308.54, -0.13, 0.30, -10.54
3/29/2025 22:26:34, 3, 1, 0, 0, 334925444, -820052744, 27, 546, 30823936, 0, 5.17, 284.71, 288.10, -0.02, -20.14, -10.54
3/29/2025 22:26:37, 3, 1, 0, 0, 334925500, -820052872, 27, 496, 28301698, 0, 3.87, 280.25, 282.73, -0.01, -0.29, -10.54
3/29/2025 22:26:38, 3, 1, 0, 0, 334925510, -820052927, 27, 539, 28204340, 0, 3.35, 279.93, 282.42, -0.01, 0.37, -10.54
3/29/2025 22:26:39, 3, 1, 0, 0, 334925521, -820052986, 27, 573, 28361644, 0, 2.79, 279.40, 282.42, -0.02, -1.20, -10.54
3/29/2025 22:26:40, 3, 1, 0, 0, 334925534, -820053046, 28, 566, 28445108, 0, 2.22, 278.06, 282.42, -0.02, -2.04, -10.54
3/29/2025 22:26:41, 3, 1, 0, 0, 334925545, -820053103, 28, 533, 28246008, 0, 1.68, 276.46, 279.23, -0.02, -3.23, -10.54
3/29/2025 22:26:42, 3, 1, 0, 0, 334925554, -820053152, 28, 422, 28246854, 0, 6.50, 340.05, 282.26, 0.32, -0.21, -14.26
3/29/2025 22:26:42, 3, 1, 0, 0, 334925554, -820053152, 28, 422, 28246854, 0, 6.50, 340.05, 336.76, 0.02, 54.29, -14.26
3/29/2025 22:26:46, 3, 1, 0, 0, 334925581, -820053245, 28, 143, 32186330, 0, 5.96, 346.87, 347.19, -0.00, 25.33, -14.26
3/29/2025 22:26:47, 3, 1, 0, 0, 334925607, -820053255, 28, 362, 34815364, 0, 5.66, 347.12, 350.69, -0.02, 2.54, -14.26
3/29/2025 22:26:48, 3, 1, 0, 0, 334925647, -820053262, 29, 476, 35352572, 0, 5.21, 346.73, 351.82, -0.03, -1.71, -14.26
3/29/2025 22:26:49, 3, 1, 0, 0, 334925693, -820053265, 30, 519, 35808724, 0, 4.71, 345.63, 347.32, -0.01, -10.77, -14.26
3/29/2025 22:26:50, 3, 1, 0, 0, 334925740, -820053269, 30, 526, 35452008, 0, 4.19, 344.34, 345.69, -0.01, -8.83, -14.26
3/29/2025 22:26:51, 3, 1, 0, 0, 334925789, -820053275, 30, 556, 35422240, 0, 3.65, 342.88, 345.19, -0.01, -9.03, -14.26
3/29/2025 22:26:52, 3, 1, 0, 0, 334925839, -820053282, 30, 567, 35419612, 0, 3.11, 341.00, 339.41, 0.01, -14.78, -8.48
3/29/2025 22:26:53, 3, 1, 0, 0, 334925889, -820053287, 30, 561, 35482592, 0, 2.57, 337.94, 339.41, -0.01, -15.41, -8.48
3/29/2025 22:26:54, 3, 1, 0, 0, 334925940, -820053292, 30, 573, 35556708, 0, 2.03, 333.14, 339.35, -0.03, -16.21, -8.48
3/29/2025 22:26:55, 3, 1, 0, 0, 334925990, -820053296, 30, 569, 35618108, 0, 1.53, 324.97, 333.85, -0.05, -22.33, -8.48
3/29/2025 22:26:56, 3, 1, 0, 0, 334926038, -820053302, 30, 522, 35178724, 0, 9.26, 319.60, 343.22, -0.13, -8.56, -25.66
3/29/2025 22:26:57, 3, 1, 0, 0, 334926076, -820053312, 30, 408, 34569880, 0, 8.88, 318.29, 322.91, -0.03, -22.79, -25.66
3/29/2025 22:26:59, 3, 1, 0, 0, 334926137, -820053343, 30, 361, 32968080, 0, 8.19, 316.63, 317.28, -0.00, -12.40, -25.66
3/29/2025 22:27:0, 3, 1, 0, 0, 334926169, -820053374, 30, 512, 31762770, 0, 7.73, 316.37, 317.03, -0.00, -0.59, -25.66
3/29/2025 22:27:1, 3, 1, 0, 0, 334926206, -820053412, 30, 554, 31940596, 0, 7.19, 316.14, 317.03, -0.00, -2.37, -25.66
3/29/2025 22:27:2, 3, 1, 0, 0, 334926244, -820053451, 30, 567, 31967696, 0, 6.63, 315.86, 317.03, -0.01, -2.64, -25.66
3/29/2025 22:27:3, 3, 1, 0, 0, 334926284, -820053491, 30, 575, 32151238, 0, 6.06, 315.45, 317.03, -0.01, -4.48, -25.66
3/29/2025 22:27:4, 3, 1, 0, 0, 334926325, -820053529, 30, 578, 32181166, 0, 5.48, 314.73, 317.03, -0.01, -4.78, -25.66
3/29/2025 22:27:5, 3, 1, 0, 0, 334926367, -820053567, 30, 578, 32263666, 0, 4.91, 313.75, 317.03, -0.02, -5.60, -25.66
3/29/2025 22:27:6, 3, 1, 0, 0, 334926409, -820053605, 30, 581, 32394126, 0, 4.33, 312.51, 317.03, -0.03, -6.91, -25.66
3/29/2025 22:27:7, 3, 1, 0, 0, 334926452, -820053641, 31, 570, 32493158, 0, 3.76, 310.58, 320.94, -0.06, -3.99, -32.75
3/29/2025 22:27:8, 3, 1, 0, 0, 334926492, -820053677, 31, 544, 32208060, 0, 3.22, 308.43, 312.50, -0.02, -9.58, -32.75
3/29/2025 22:27:9, 3, 1, 0, 0, 334926524, -820053711, 31, 430, 31785778, 0, 2.75, 306.71, 307.44, -0.00, -10.42, -32.75
3/29/2025 22:27:10, 3, 1, 0, 0, 334926553, -820053749, 31, 506, 30922274, 0, 2.28, 305.51, 306.38, -0.00, -2.84, -32.75
3/29/2025 22:27:11, 3, 1, 0, 0, 334926604, -820053794, 31, 539, 30933444, 0, 1.62, 297.75, 306.07, -0.05, -3.27, -32.75
3/29/2025 22:27:12, 3, 1, 0, 0, 334926636, -820053870, 31, 557, 31119438, 0, 11.12, 272.58, 304.96, -0.18, -6.23, -38.77
3/29/2025 22:27:12, 3, 1, 0, 0, 334926636, -820053870, 31, 557, 31119438, 0, 11.12, 272.58, 275.90, -0.02, -35.30, -38.77
3/29/2025 22:27:16, 3, 1, 0, 0, 334926687, -820054031, 31, 405, 27451810, 0, 9.62, 269.60, 268.27, 0.01, -6.25, -38.77
3/29/2025 22:27:17, 3, 1, 0, 0, 334926685, -820054081, 31, 509, 26854802, 0, 9.16, 269.72, 267.40, 0.01, -1.15, -38.77
3/29/2025 22:27:18, 3, 1, 0, 0, 334926684, -820054134, 31, 562, 26928540, 0, 8.66, 269.78, 267.40, 0.01, -1.89, -38.77
3/29/2025 22:27:19, 3, 1, 0, 0, 334926685, -820054191, 31, 584, 27026250, 0, 8.13, 269.69, 267.40, 0.01, -2.87, -38.77
3/29/2025 22:27:20, 3, 1, 0, 0, 334926690, -820054251, 31, 583, 27228848, 0, 7.58, 269.24, 267.40, 0.01, -4.89, -38.77
3/29/2025 22:27:21, 3, 1, 0, 0, 334926696, -820054310, 31, 589, 27325636, 0, 7.03, 268.64, 267.40, 0.01, -5.86, -38.77
3/29/2025 22:27:22, 3, 1, 0, 0, 334926702, -820054370, 31, 589, 27420366, 0, 6.48, 267.93, 267.40, 0.00, -6.81, -38.77
3/29/2025 22:27:23, 3, 1, 0, 0, 334926710, -820054430, 31, 593, 27582662, 0, 5.93, 266.88, 267.40, -0.00, -8.43, -38.77
3/29/2025 22:27:24, 3, 1, 0, 0, 334926716, -820054491, 31, 581, 27656496, 0, 5.37, 265.84, 275.26, -0.05, -1.30, -46.64
3/29/2025 22:27:25, 3, 1, 0, 0, 334926725, -820054548, 31, 516, 28052652, 0, 4.85, 264.21, 267.58, -0.02, -12.95, -46.64
3/29/2025 22:27:26, 3, 1, 0, 0, 334926726, -820054603, 31, 523, 26830710, 0, 4.34, 263.38, 264.64, -0.01, -3.67, -46.64
3/29/2025 22:27:27, 3, 1, 0, 0, 334926725, -820054662, 31, 567, 26801348, 0, 3.80, 262.60, 264.39, -0.01, -3.62, -46.64
3/29/2025 22:27:28, 3, 1, 0, 0, 334926723, -820054723, 31, 574, 26917032, 0, 3.23, 261.69, 264.39, -0.01, -4.78, -46.64
3/29/2025 22:27:29, 3, 1, 0, 0, 334926723, -820054785, 31, 586, 27001552, 0, 2.67, 259.91, 264.39, -0.02, -5.63, -46.64
3/29/2025 22:27:30, 3, 1, 0, 0, 334926725, -820054843, 31, 540, 27232420, 0, 2.14, 256.80, 261.14, -0.02, -11.19, -46.64
3/29/2025 22:27:31, 3, 1, 0, 0, 334926725, -820054898, 31, 531, 26778868, 0, 1.65, 252.76, 258.01, -0.03, -9.77, -46.64
3/29/2025 22:27:32, 3, 1, 0, 0, 334926723, -820054952, 31, 520, 26598006, 0, 9.99, 239.93, 259.88, -0.11, -6.10, -53.25
3/29/2025 22:27:32, 3, 1, 0, 0, 334926723, -820054952, 31, 520, 26598006, 0, 9.99, 239.93, 243.50, -0.02, -22.48, -53.25
3/29/2025 22:27:35, 3, 1, 0, 0, 334926699, -820055071, 31, 461, 24351572, 0, 8.91, 237.86, 237.38, 0.00, -6.14, -53.25
3/29/2025 22:27:36, 3, 1, 0, 0, 334926677, -820055119, 31, 542, 24010766, 0, 8.40, 237.66, 237.06, 0.00, -3.04, -53.25
3/29/2025 22:27:37, 3, 1, 0, 0, 334926654, -820055173, 31, 574, 24161052, 0, 7.84, 237.28, 237.06, 0.00, -4.55, -53.25
3/29/2025 22:27:38, 3, 1, 0, 0, 334926630, -820055229, 31, 589, 24390888, 0, 7.26, 236.83, 237.13, -0.00, -6.78, -53.25
3/29/2025 22:27:39, 3, 1, 0, 0, 334926606, -820055286, 31, 591, 24526188, 0, 6.67, 236.27, 237.13, -0.00, -8.14, -53.25
3/29/2025 22:27:40, 3, 1, 0, 0, 334926585, -820055345, 31, 595, 24683790, 0, 6.09, 235.24, 237.13, -0.01, -9.71, -53.25
3/29/2025 22:27:41, 3, 1, 0, 0, 334926563, -820055404, 31, 597, 24796728, 0, 5.50, 234.08, 237.13, -0.02, -10.84, -53.25
3/29/2025 22:27:42, 3, 1, 0, 0, 334926543, -820055463, 31, 609, 24885178, 0, 4.93, 232.44, 237.13, -0.03, -11.72, -53.25
3/29/2025 22:27:43, 3, 1, 0, 0, 334926524, -820055519, 31, 544, 24968696, 0, 4.39, 230.49, 242.38, -0.07, -7.31, -62.19
3/29/2025 22:27:44, 3, 1, 0, 0, 334926506, -820055569, 31, 497, 24725960, 0, 3.91, 228.43, 233.88, -0.03, -13.38, -62.19
3/29/2025 22:27:45, 3, 1, 0, 0, 334926482, -820055616, 31, 536, 23574658, 0, 3.40, 226.92, 228.57, -0.01, -7.18, -62.19
3/29/2025 22:27:46, 3, 1, 0, 0, 334926452, -820055664, 31, 574, 23478122, 0, 2.85, 225.71, 227.69, -0.01, -7.09, -62.19
3/29/2025 22:27:47, 3, 1, 0, 0, 334926422, -820055715, 31, 592, 23658746, 0, 2.28, 223.41, 227.69, -0.02, -8.90, -62.19
3/29/2025 22:27:48, 3, 1, 0, 0, 334926394, -820055764, 31, 537, 23741200, 0, 1.75, 219.59, 224.82, -0.03, -12.60, -62.19
3/29/2025 22:27:49, 3, 1, 0, 0, 334926368, -820055810, 31, 485, 23614740, 0, 9.76, 193.75, 229.35, -0.20, -6.80, -71.60
3/29/2025 22:27:49, 3, 1, 0, 0, 334926368, -820055810, 31, 485, 23614740, 0, 9.76, 193.75, 197.10, -0.02, -39.05, -71.60
3/29/2025 22:27:53, 3, 1, 0, 0, 334926265, -820055921, 31, 452, 20186580, 0, 8.43, 188.80, 190.10, -0.01, -11.77, -71.60
3/29/2025 22:27:54, 3, 1, 0, 0, 334926221, -820055937, 31, 522, 19671606, 0, 7.92, 188.28, 189.54, -0.01, -7.18, -71.60
3/29/2025 22:27:55, 3, 1, 0, 0, 334926172, -820055954, 31, 567, 19876794, 0, 7.36, 187.67, 189.54, -0.01, -9.23, -71.60
3/29/2025 22:27:56, 3, 1, 0, 0, 334926123, -820055974, 31, 572, 20048042, 0, 6.80, 186.74, 189.54, -0.02, -10.94, -71.60
3/29/2025 22:27:57, 3, 1, 0, 0, 334926074, -820055997, 31, 583, 20279768, 0, 6.23, 185.38, 189.54, -0.02, -13.26, -71.60
3/29/2025 22:27:58, 3, 1, 0, 0, 334926026, -820056019, 31, 555, 20188706, 0, 5.69, 183.84, 186.91, -0.02, -14.98, -71.60
3/29/2025 22:27:59, 3, 1, 0, 0, 334925978, -820056042, 31, 578, 20352834, 0, 5.14, 181.86, 186.79, -0.03, -16.74, -71.60
3/29/2025 22:28:0, 3, 1, 0, 0, 334925932, -820056065, 31, 525, 20182378, 0, 4.63, 179.43, 197.15, -0.10, -4.68, -85.96
3/29/2025 22:28:1, 3, 1, 0, 0, 334925892, -820056086, 31, 465, 20223576, 0, 4.19, 176.70, 182.83, -0.03, -19.40, -85.96
3/29/2025 22:28:2, 3, 1, 0, 0, 334925852, -820056100, 31, 448, 19104444, 0, 3.76, 174.33, 175.08, -0.00, -15.96, -85.96
3/29/2025 22:28:3, 3, 1, 0, 0, 334925808, -820056107, 31, 518, 18334232, 0, 3.28, 172.35, 173.58, -0.01, -9.76, -85.96
3/29/2025 22:28:4, 3, 1, 0, 0, 334925759, -820056112, 31, 551, 18328856, 0, 2.75, 169.88, 173.21, -0.02, -10.08, -85.96
3/29/2025 22:28:5, 3, 1, 0, 0, 334925708, -820056117, 31, 567, 18381238, 0, 2.20, 166.09, 173.21, -0.04, -10.60, -85.96
3/29/2025 22:28:6, 3, 1, 0, 0, 334925657, -820056124, 31, 566, 18733100, 0, 1.68, 159.27, 166.71, -0.04, -20.62, -85.96
3/29/2025 22:28:7, 3, 1, 0, 0, 334925609, -820056128, 31, 511, 18289302, 0, 9.16, 155.65, 172.35, -0.09, -10.54, -98.97
3/29/2025 22:28:8, 3, 1, 0, 0, 334925572, -820056127, 31, 374, 17779800, 0, 8.78, 154.60, 159.10, -0.03, -18.70, -98.97
3/29/2025 22:28:10, 3, 1, 0, 0, 334925502, -820056110, 31, 478, 16009040, 0, 8.01, 153.23, 152.79, 0.00, -7.30, -98.97
3/29/2025 22:28:11, 3, 1, 0, 0, 334925458, -820056088, 31, 538, 15821622, 0, 7.48, 152.93, 151.79, 0.01, -6.43, -98.97
3/29/2025 22:28:12, 3, 1, 0, 0, 334925411, -820056067, 31, 560, 15956408, 0, 6.93, 152.40, 151.72, 0.00, -7.84, -98.97
3/29/2025 22:28:13, 3, 1, 0, 0, 334925363, -820056047, 31, 573, 16035000, 0, 6.37, 151.66, 151.72, -0.00, -8.63, -98.97
3/29/2025 22:28:14, 3, 1, 0, 0, 334925313, -820056028, 31, 571, 16229942, 0, 5.80, 150.58, 151.72, -0.01, -10.58, -98.97
3/29/2025 22:28:15, 3, 1, 0, 0, 334925262, -820056011, 31, 582, 16291756, 0, 5.23, 149.03, 151.72, -0.01, -11.19, -98.97
3/29/2025 22:28:16, 3, 1, 0, 0, 334925211, -820055994, 31, 587, 16374284, 0, 4.66, 147.11, 151.72, -0.03, -12.02, -98.97
3/29/2025 22:28:17, 3, 1, 0, 0, 334925163, -820055978, 31, 533, 16222180, 0, 4.14, 144.82, 148.16, -0.02, -14.06, -98.97
3/29/2025 22:28:18, 3, 1, 0, 0, 334925114, -820055959, 31, 571, 16169762, 0, 3.59, 142.10, 147.35, -0.03, -14.35, -98.97
3/29/2025 22:28:19, 3, 1, 0, 0, 334925067, -820055940, 31, 515, 15991612, 0, 3.08, 138.71, 153.78, -0.08, -6.14, -110.03
3/29/2025 22:28:20, 3, 1, 0, 0, 334925026, -820055921, 31, 457, 15887786, 0, 2.63, 135.04, 142.16, -0.04, -16.72, -110.03
3/29/2025 22:28:21, 3, 1, 0, 0, 334924989, -820055895, 31, 470, 14725476, 0, 2.17, 131.86, 134.41, -0.01, -12.85, -110.03
3/29/2025 22:28:22, 3, 1, 0, 0, 334924952, -820055860, 31, 533, 13941142, 0, 1.65, 128.74, 132.72, -0.02, -6.69, -110.03
3/29/2025 22:28:23, 3, 1, 0, 0, 334924917, -820055826, 31, 484, 14116772, 0, 9.34, 113.81, 140.75, -0.15, -0.41, -120.63
3/29/2025 22:28:23, 3, 1, 0, 0, 334924917, -820055826, 31, 484, 14116772, 0, 9.34, 113.81, 117.13, -0.02, -24.04, -120.63
3/29/2025 22:28:26, 3, 1, 0, 0, 334924849, -820055748, 31, 344, 12006004, 0, 8.38, 111.08, 110.19, 0.00, -9.87, -120.63
3/29/2025 22:28:27, 3, 1, 0, 0, 334924832, -820055704, 31, 483, 11210674, 0, 7.93, 110.87, 108.82, 0.01, -3.29, -120.63
3/29/2025 22:28:28, 3, 1, 0, 0, 334924815, -820055654, 31, 526, 11092900, 0, 7.43, 110.78, 108.57, 0.01, -2.36, -120.63
