Time, fixType, gnssFixOk, headVehValid, invalid_llh, latitude, longitude, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError, index
4/8/21462 0:0:15,97,0,0,200,1065353216,1265902592,0,1306845632,480000000,16,4725918.67,36.22,13.56,0.13,-4786.44,0,0
4/11/2025 17:38,0,0,0,0,639318104,-931095373,0,0,0,0,3470991.51,161.94,15.5,0.81,15.5,0,0
4/11/2025 17:38,0,0,0,0,641094681,-922174861,0,0,0,0,3476926.99,163.45,18.5,0.81,18.5,0,0
4/11/2025 17:38,0,0,0,0,641947522,-917683984,0,0,0,0,3479969.3,164.2,21.87,0.79,21.87,0,0
4/11/2025 17:38,0,0,0,0,641069249,-922025608,0,0,0,0,3476449.41,163.47,25.37,0.77,25.37,0,0
4/11/2025 17:38,0,0,0,0,641056518,-921950988,0,0,0,0,3476210.56,163.48,29.19,0.75,29.19,0,0
4/11/2025 17:38,0,0,0,0,641043776,-921876374,0,0,0,0,3475971.65,163.49,33.63,0.72,33.63,0,0
4/11/2025 17:38,0,0,0,0,641918315,-917281005,0,0,0,0,3479126.35,164.26,30.37,0.74,30.37,0,0
4/11/2025 17:38,0,0,0,0,641018264,-921727159,0,0,0,0,3475493.72,163.51,23.81,0.78,23.81,0,0
4/11/2025 17:38,0,0,0,0,639165778,-930713131,0,0,0,0,3468801.96,161.99,21.62,0.78,21.62,0,0
4/11/2025 17:38,0,0,0,0,639234978,-930239628,0,0,0,0,3468819.92,162.07,19.56,0.79,19.56,0,0
4/11/2025 17:39,3,1,0,0,334924533,-820050834,9,199,17561532,0,9.65,269.27,18.12,-0.6,-157.49,0,0
4/11/2025 17:39,3,1,0,0,334924533,-820050834,9,199,17561532,0,9.65,269.27,272.56,-0.02,96.95,0,0
4/11/2025 17:39,3,1,0,0,334924601,-820050945,10,405,23865454,0,8.66,264.18,262.56,0.01,23.91,0,0
4/11/2025 17:39,3,1,0,0,334924580,-820050978,14,503,23350078,0,8.34,265.56,258.37,0.04,24.87,0,0
4/11/2025 17:39,3,1,0,0,334924548,-820051006,14,503,22001742,0,8.06,267.94,264.31,0.02,44.3,0,0
4/11/2025 17:39,3,1,0,0,334924519,-820051037,14,484,23154972,0,7.76,270.25,264.94,0.03,33.39,0,0
4/11/2025 17:39,3,1,0,0,334924490,-820051068,14,448,22732682,0,7.48,272.73,220.36,0.29,-6.96,49.07,0
4/11/2025 17:39,3,1,0,0,334924490,-820051068,14,448,22732682,0,7.48,272.73,269.36,0.02,42.04,49.07,0
4/11/2025 17:39,3,1,0,0,334924438,-820051151,16,178,28694042,0,6.77,277.93,280.74,-0.02,-6.2,49.07,0
4/11/2025 17:39,3,1,0,0,334924448,-820051179,16,368,29713056,0,6.5,277.28,284.18,-0.04,-12.95,49.07,0
4/11/2025 17:39,3,1,0,0,334924464,-820051214,21,407,30057188,0,6.16,276.02,278.24,-0.01,-22.33,49.07,0
4/11/2025 17:39,3,1,0,0,334924476,-820051256,21,448,28862704,0,5.76,275.1,276.3,-0.01,-12.33,49.07,0
4/11/2025 17:39,3,1,0,0,334924489,-820051305,21,504,28942102,0,5.29,273.98,275.24,-0.01,-14.18,49.07,0
4/11/2025 17:39,3,1,0,0,334924500,-820051355,21,481,28763438,0,4.82,272.91,274.61,-0.01,-13.02,49.07,0
4/11/2025 17:39,3,1,0,0,334924512,-820051406,21,500,28522526,0,4.34,271.47,274.43,-0.02,-10.8,49.07,0
4/11/2025 17:39,3,1,0,0,334924524,-820051460,21,519,28429020,0,3.84,269.67,281.09,-0.06,-3.2,42.16,0
4/11/2025 17:39,3,1,0,0,334924535,-820051510,21,471,28571950,0,3.38,267.55,272.03,-0.02,-13.69,42.16,0
4/11/2025 17:39,3,1,0,0,334924540,-820051554,21,402,27081908,0,2.98,266.14,265.53,0,-5.29,42.16,0
4/11/2025 17:39,3,1,0,0,334924536,-820051603,21,486,26285472,0,2.52,266.46,263.66,0.02,0.8,42.16,0
4/11/2025 17:39,3,1,0,0,334924531,-820051656,21,503,26238174,0,2.02,267.17,261.78,0.03,-0.6,42.16,0
4/11/2025 17:39,3,1,0,0,334924523,-820051705,21,447,25732542,0,1.57,269.59,267.16,0.01,9.83,42.16,0
