Time, fixType, gnssFixOk, headVehValid, invalid_llh, latitude, longitude, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError, index
0/0/0 0:0:0,0,0,0,0,1065353216,1265902592,0,1306845632,480000000,16,4725918.67,36.22,354.75,0.23,-4445.25,0,0
4/8/21466 0:0:15,97,0,0,169,0,-516741887,30,1803981994,-1078168412,-650037251,4889655.42,322.65,355.06,-0.18,11136.75,0,0
4/11/2025 17:50,0,0,0,0,0,0,0,0,0,0,9269516.05,303.75,355.37,-0.29,355.37,0,0
4/11/2025 17:50,0,0,0,0,0,0,0,0,0,0,9269516.05,303.75,356.37,-0.29,356.37,0,0
4/11/2025 17:50,0,0,0,0,0,0,0,0,0,0,9269516.05,303.75,357.56,-0.3,357.56,0,0
4/11/2025 17:50,0,0,0,0,0,0,0,0,0,0,9269516.05,303.75,359.06,-0.31,359.06,0,0
4/11/2025 17:51,3,1,0,0,334924650,-820050912,7,119,0,0,9.04,260.94,0.88,-0.56,0.88,0,0
4/11/2025 17:51,3,1,0,0,334924650,-820050912,7,119,0,0,9.04,260.94,264.31,-0.02,264.31,0,0
4/11/2025 17:51,3,1,0,0,334924638,-820051008,7,357,25847480,0,8.14,260.88,255.19,0.03,-3.29,0,0
4/11/2025 17:51,3,1,0,0,334924621,-820051050,7,454,24049486,0,7.72,261.8,259.94,0.01,19.44,0,0
4/11/2025 17:51,3,1,0,0,334924601,-820051096,12,490,24560888,0,7.27,263.06,260.25,0.02,14.64,0,0
4/11/2025 17:51,3,1,0,0,334924590,-820051152,12,554,25505446,0,6.74,263.56,259.19,0.02,4.13,0,0
4/11/2025 17:51,3,1,0,0,334924578,-820051204,12,519,24769398,0,6.25,264.28,266.83,-0.01,19.13,-4.51,0
4/11/2025 17:51,3,1,0,0,334924571,-820051259,12,556,25952760,0,5.73,264.54,266.39,-0.01,6.86,-4.51,0
4/11/2025 17:51,3,1,0,0,334924565,-820051319,12,580,25910370,0,5.17,264.69,264.76,0,5.66,-4.51,0
4/11/2025 17:51,3,1,0,0,334924558,-820051377,12,570,25788994,0,4.63,265.04,263.33,0.01,5.44,-4.51,0
4/11/2025 17:51,3,1,0,0,334924546,-820051432,15,553,25399182,0,4.11,266.27,261.58,0.03,7.58,-4.51,0
4/11/2025 17:51,3,1,0,0,334924531,-820051487,15,563,25030050,0,3.59,268.4,264.89,0.02,14.59,-4.51,0
4/11/2025 17:51,3,1,0,0,334924520,-820051540,15,528,25723406,0,3.1,270.41,264.08,0.04,6.84,-4.51,0
4/11/2025 17:51,3,1,0,0,334924508,-820051594,18,549,25326118,0,2.6,273.43,269.89,0.02,16.63,-4.51,0
4/11/2025 17:51,3,1,0,0,334924501,-820051644,18,492,26222620,0,2.15,276.25,270.39,0.03,8.16,-4.51,0
4/11/2025 17:51,3,1,0,0,334924494,-820051696,18,529,26071228,0,1.68,280.68,276.2,0.02,15.49,-4.51,0
4/11/2025 17:51,3,1,0,0,334924489,-820051745,18,461,26349800,0,19.85,285.87,269.13,0.09,5.63,6.12,1
4/11/2025 17:51,3,1,0,0,334924489,-820051781,18,311,26981414,0,19.53,286.14,282.63,0.02,12.81,6.12,1
4/11/2025 17:51,3,1,0,0,334924493,-820051836,18,330,28901728,0,19.02,286.44,290.94,-0.03,1.92,6.12,1
4/11/2025 17:51,3,1,0,0,334924504,-820051873,18,395,29045398,0,18.66,286.38,287.38,-0.01,-3.08,6.12,1
4/11/2025 17:51,3,1,0,0,334924518,-820051919,18,498,28914456,0,18.21,286.29,285.57,0,-3.58,6.12,1
4/11/2025 17:51,3,1,0,0,334924530,-820051970,18,514,28672590,0,17.71,286.3,284.25,0.01,-2.47,6.12,1
4/11/2025 17:51,3,1,0,0,334924543,-820052024,18,539,28643424,0,17.19,286.31,283.82,0.01,-2.62,6.12,1
4/11/2025 17:51,3,1,0,0,334924555,-820052078,18,531,28509944,0,16.68,286.35,282.94,0.02,-2.16,6.12,1
4/11/2025 17:51,3,1,0,0,334924566,-820052132,18,530,28357476,0,16.16,286.43,282.19,0.02,-1.38,6.12,1
4/11/2025 17:51,3,1,0,0,334924576,-820052182,18,473,28521292,0,15.68,286.52,285.57,0.01,0.35,6.12,1
4/11/2025 17:51,3,1,0,0,334924589,-820052233,18,529,28890910,0,15.19,286.51,285.09,0.01,-3.82,6.66,1
4/11/2025 17:51,3,1,0,0,334924603,-820052286,18,532,28909768,0,14.67,286.47,285.03,0.01,-4.07,6.66,1
4/11/2025 17:51,3,1,0,0,334924616,-820052338,18,532,28718000,0,14.17,286.46,284.59,0.01,-2.59,6.66,1
4/11/2025 17:51,3,1,0,0,334924628,-820052392,18,538,28707088,0,13.65,286.52,284.41,0.01,-2.66,6.66,1
4/11/2025 17:51,3,1,0,0,334924641,-820052447,18,556,28719790,0,13.12,286.55,284.22,0.01,-2.98,6.66,1
4/11/2025 17:51,3,1,0,0,334924655,-820052502,18,548,28843712,0,12.59,286.53,283.97,0.01,-4.47,6.66,1
4/11/2025 17:51,3,1,0,0,334924669,-820052557,18,552,28745498,0,12.05,286.51,284.03,0.01,-3.42,6.66,1
4/11/2025 17:51,3,1,0,0,334924682,-820052613,20,554,28796260,0,11.52,286.55,283.97,0.01,-3.99,6.66,1
4/11/2025 17:51,3,1,0,0,334924696,-820052670,23,554,28677486,0,10.96,286.56,283.66,0.02,-3.12,6.66,1
4/11/2025 17:51,3,1,0,0,334924708,-820052725,23,529,28513512,0,10.44,286.66,283.22,0.02,-1.92,6.66,1
4/11/2025 17:51,3,1,0,0,334924720,-820052780,23,532,28644974,0,9.91,286.76,286.46,0,0.01,3.35,1
4/11/2025 17:51,3,1,0,0,334924733,-820052834,23,525,28700572,0,9.39,286.8,286.4,0,-0.61,3.35,1
4/11/2025 17:51,3,1,0,0,334924746,-820052888,23,536,28593712,0,8.87,286.84,286.33,0,0.4,3.35,1
4/11/2025 17:51,3,1,0,0,334924760,-820052945,24,559,28706712,0,8.32,286.87,286.58,0,-0.48,3.35,1
4/11/2025 17:51,3,1,0,0,334924773,-820053002,24,546,28554522,0,7.77,286.98,286.4,0,0.85,3.35,1
4/11/2025 17:51,3,1,0,0,334924786,-820053059,24,555,28714700,0,7.22,287.11,286.08,0.01,-1.06,3.35,1
4/11/2025 17:51,3,1,0,0,334924799,-820053115,24,549,28550618,0,6.68,287.24,286.02,0.01,0.52,3.35,1
4/11/2025 17:51,3,1,0,0,334924812,-820053171,24,551,28627172,0,6.14,287.38,285.9,0.01,-0.37,3.35,1
4/11/2025 17:51,3,1,0,0,334924824,-820053227,24,540,28486018,0,5.61,287.67,285.83,0.01,0.97,3.35,1
4/11/2025 17:51,3,1,0,0,334924836,-820053282,24,532,28521214,0,5.08,287.98,285.71,0.01,0.5,3.35,1
4/11/2025 17:51,3,1,0,0,334924849,-820053339,24,552,28477602,0,4.53,288.3,285.51,0.02,0.74,3.42,1
4/11/2025 17:51,3,1,0,0,334924862,-820053397,24,569,28616782,0,3.98,288.76,285.45,0.02,-0.72,3.42,1
4/11/2025 17:51,3,1,0,0,334924873,-820053454,24,542,28327300,0,3.44,289.66,285.14,0.03,1.86,3.42,1
4/11/2025 17:51,3,1,0,0,334924882,-820053505,24,470,28079010,0,2.96,290.92,288.95,0.01,8.16,3.42,1
4/11/2025 17:51,3,1,0,0,334924894,-820053556,24,508,28822954,0,2.47,291.95,289.08,0.02,0.85,3.42,1
