Time, fixType, gnssFixOk, headVehValid, invalid_llh, latitude, longitude, SIV, groundSpeed, headingMotion, headingVehicle, distanceBetween, targetHeading, currentHeading, headingError, gpsError, averageGPSError, index
4/8/21462 0:0:15,97,0,0,0,0,0,0,0,0,0,9269521.29,303.75,354.44,-0.28,354.44,0,0
4/13/2025 14:00,3,1,0,0,334924671,-820050957,7,211,34509212,0,13.59,272.63,354.44,-0.45,9.35,0,0
4/13/2025 14:00,3,1,0,0,334924671,-820050957,7,211,34509212,0,13.59,272.63,275.87,-0.02,-69.22,0,0
4/13/2025 14:00,3,1,0,0,334924758,-820051071,7,321,27351058,0,12.53,268.42,267.75,0,-5.76,0,0
4/13/2025 14:00,3,1,0,0,334924749,-820051117,7,478,25204078,0,12.1,268.84,266.06,0.02,14.02,0,0
4/13/2025 14:00,3,1,0,0,334924739,-820051160,11,453,25428384,0,11.7,269.35,265.56,0.02,11.28,0,0
4/13/2025 14:00,3,1,0,0,334924723,-820051266,11,561,25144784,0,10.71,270.24,267.69,0.01,16.24,0,0
4/13/2025 14:00,3,1,0,0,334924715,-820051319,11,602,25138276,0,10.22,270.75,268.06,0.01,16.68,0,0
4/13/2025 14:00,3,1,0,0,334924708,-820051374,14,629,25029464,0,9.71,271.25,266.85,0.02,16.55,1.22,0
4/13/2025 14:00,3,1,0,0,334924701,-820051424,14,559,25438122,0,9.25,271.79,270.53,0.01,16.15,1.22,0
4/13/2025 14:00,3,1,0,0,334924695,-820051476,14,594,25612704,0,8.77,272.33,271.1,0.01,14.97,1.22,0
4/13/2025 14:00,3,1,0,0,334924686,-820051532,16,590,25432756,0,8.26,273.17,271.16,0.01,16.83,1.22,0
4/13/2025 14:00,3,1,0,0,334924677,-820051590,16,610,25591602,0,7.73,274.13,271.16,0.02,15.24,1.22,0
4/13/2025 14:00,3,1,0,0,334924666,-820051648,16,607,25683126,0,7.2,275.41,271.16,0.02,14.33,1.22,0
4/13/2025 14:00,3,1,0,0,334924655,-820051704,16,577,25744156,0,6.7,276.87,274.41,0.01,16.97,1.22,0
4/13/2025 14:00,3,1,0,0,334924646,-820051762,16,598,25965036,0,6.18,278.38,274.97,0.02,15.32,1.22,0
4/13/2025 14:00,3,1,0,0,334924636,-820051820,16,595,25929196,0,5.67,280.29,275.1,0.03,15.81,1.22,0
4/13/2025 14:00,3,1,0,0,334924628,-820051872,16,509,26056790,0,5.21,282.2,280.16,0.01,19.59,1.22,0
4/13/2025 14:00,3,1,0,0,334924622,-820051926,16,563,26324722,0,4.74,284.27,264.55,0.11,1.3,17.39,0
4/13/2025 14:00,3,1,0,0,334924618,-820051972,16,416,26362052,0,4.34,286.23,280.92,0.03,17.3,17.39,0
4/13/2025 14:00,3,1,0,0,334924623,-820052012,16,396,28198704,0,3.97,286.96,287.17,0,5.18,17.39,0
4/13/2025 14:00,3,1,0,0,334924637,-820052061,16,547,28798734,0,3.49,286.69,287.3,0,-0.69,17.39,0
4/13/2025 14:00,3,1,0,0,334924653,-820052116,16,571,28901486,0,2.95,286.22,287.23,-0.01,-1.78,17.39,0
4/13/2025 14:00,3,1,0,0,334924670,-820052172,16,577,28869666,0,2.4,285.35,287.23,-0.01,-1.46,17.39,0
4/13/2025 14:00,3,1,0,0,334924683,-820052230,18,570,28659248,0,1.84,285.44,287.23,-0.01,0.64,17.39,0
4/13/2025 14:00,3,1,0,0,334924696,-820052286,18,534,28824324,0,12.52,296.49,284.33,0.07,-3.92,20.3,1
4/13/2025 14:00,3,1,0,0,334924705,-820052328,19,364,28594008,0,12.13,296.88,292.89,0.02,6.95,20.3,1
4/13/2025 14:00,3,1,0,0,334924714,-820052360,19,292,29243710,0,11.82,297.1,299.89,-0.02,7.45,20.3,1
4/13/2025 14:00,3,1,0,0,334924733,-820052401,19,497,30389198,0,11.38,297.03,300.39,-0.02,-3.5,20.3,1
4/13/2025 14:00,3,1,0,0,334924759,-820052449,19,560,30530078,0,10.85,296.74,300.39,-0.02,-4.91,20.3,1
4/13/2025 14:00,3,1,0,0,334924788,-820052498,19,569,30592578,0,10.3,296.27,298.33,-0.01,-7.6,20.3,1
4/13/2025 14:00,3,1,0,0,334924814,-820052550,19,565,30236636,0,9.74,296,297.95,-0.01,-4.41,20.3,1
4/13/2025 14:00,3,1,0,0,334924842,-820052602,20,588,30306640,0,9.17,295.57,297.83,-0.01,-5.24,20.3,1
4/13/2025 14:00,3,1,0,0,334924870,-820052655,22,586,30281682,0,8.6,295.12,297.83,-0.02,-4.99,20.3,1
4/13/2025 14:00,3,1,0,0,334924898,-820052709,22,595,30241706,0,8.01,294.62,297.83,-0.02,-4.59,20.3,1
4/13/2025 14:00,3,1,0,0,334924925,-820052763,22,589,30163512,0,7.43,294.12,300.31,-0.03,-1.32,17.81,1
4/13/2025 14:00,3,1,0,0,334924953,-820052816,22,593,30358244,0,6.85,293.43,294.62,-0.01,-8.96,17.81,1
4/13/2025 14:00,3,1,0,0,334924978,-820052869,22,550,29764052,0,6.29,292.88,293.56,0,-4.08,17.81,1
4/13/2025 14:00,3,1,0,0,334924999,-820052924,23,567,29483100,0,5.73,292.72,293.5,0,-1.33,17.81,1
4/13/2025 14:00,3,1,0,0,334925020,-820052982,23,588,29485014,0,5.15,292.63,293.5,0,-1.35,17.81,1
4/13/2025 14:00,3,1,0,0,334925041,-820053040,23,591,29520024,0,4.56,292.52,293.5,-0.01,-1.7,17.81,1
4/13/2025 14:00,3,1,0,0,334925063,-820053098,23,596,29528194,0,3.97,292.23,293.5,-0.01,-1.78,17.81,1
4/13/2025 14:00,3,1,0,0,334925085,-820053157,23,604,29506702,0,3.37,291.9,293.5,-0.01,-1.57,17.81,1
4/13/2025 14:00,3,1,0,0,334925107,-820053215,23,594,29514624,0,2.78,291.36,293.5,-0.01,-1.65,17.81,1
4/13/2025 14:00,3,1,0,0,334925129,-820053274,23,603,29520756,0,2.18,290.61,293.5,-0.02,-1.71,17.81,1
4/13/2025 14:00,3,1,0,0,334925152,-820053333,23,608,29548032,0,1.58,288.91,296.04,-0.04,0.56,15.27,1
4/13/2025 14:00,3,1,0,0,334925174,-820053392,23,604,29568758,0,6.84,236.1,288.79,-0.29,-6.89,15.83,2
4/13/2025 14:00,3,1,0,0,334925174,-820053392,23,604,29568758,0,6.84,236.1,239.36,-0.02,-56.33,15.83,2
4/13/2025 14:00,3,1,0,0,334925181,-820053592,23,424,23592902,0,5.46,224.47,231.04,-0.04,-4.89,15.83,2
4/13/2025 14:00,3,1,0,0,334925156,-820053630,23,456,23057372,0,5.01,223.82,224.79,-0.01,-5.78,15.83,2
4/13/2025 14:01,3,1,0,0,334925121,-820053671,23,574,22371750,0,4.47,223.76,223.67,0,-0.05,15.83,2
4/13/2025 14:01,3,1,0,0,334925082,-820053716,23,612,22362462,0,3.86,223.74,223.54,0,-0.08,15.83,2
4/13/2025 14:01,3,1,0,0,334925041,-820053762,23,615,22410560,0,3.24,223.86,223.54,0,-0.56,15.83,2
4/13/2025 14:01,3,1,0,0,334925001,-820053810,23,631,22508438,0,2.61,223.58,223.54,0,-1.54,15.83,2
4/13/2025 14:01,3,1,0,0,334924961,-820053858,23,618,22499088,0,1.98,223.12,232.42,-0.05,7.43,6.96,2
4/13/2025 14:01,3,1,0,0,334924925,-820053904,23,553,22767250,0,9.09,248.39,217.49,0.17,-10.18,14.38,3
4/13/2025 14:01,3,1,0,0,334924925,-820053904,23,553,22767250,0,9.09,248.39,244.8,0.02,17.13,14.38,3
4/13/2025 14:01,3,1,0,0,334924863,-820053971,23,248,24177074,0,8.27,251.24,254.37,-0.02,12.6,14.38,3
4/13/2025 14:01,3,1,0,0,334924851,-820054011,23,458,25308542,0,7.87,251.3,257.43,-0.03,4.34,14.38,3
4/13/2025 14:01,3,1,0,0,334924839,-820054065,25,536,25782412,0,7.36,251.03,251.74,0,-6.08,14.38,3
4/13/2025 14:01,3,1,0,0,334924824,-820054121,25,550,25078498,0,6.81,250.94,250.24,0,-0.54,14.38,3
4/13/2025 14:01,3,1,0,0,334924805,-820054179,25,583,24956842,0,6.23,251.16,250.05,0.01,0.48,14.38,3
4/13/2025 14:01,3,1,0,0,334924785,-820054240,25,604,24872008,0,5.63,251.44,250.05,0.01,1.33,14.38,3
4/13/2025 14:01,3,1,0,0,334924764,-820054301,25,612,24839586,0,5.02,251.91,250.05,0.01,1.66,14.38,3
4/13/2025 14:01,3,1,0,0,334924744,-820054363,26,603,25025130,0,4.4,252.34,250.05,0.01,-0.2,14.38,3
4/13/2025 14:01,3,1,0,0,334924724,-820054425,26,614,24939584,0,3.78,252.91,248.01,0.03,-1.38,16.43,3
4/13/2025 14:01,3,1,0,0,334924703,-820054487,26,611,24845770,0,3.17,253.89,252.64,0.01,4.18,16.43,3
4/13/2025 14:01,3,1,0,0,334924686,-820054547,27,573,25373382,0,2.58,254.5,253.76,0,0.03,16.43,3
